text	labels
$goog reshorted here at 141	0
$goog reshorting at 1141-1142	0
$goog holding short t1121	0
$goog just shorted after previous long bias. i do love this company but think they re going to come under increased regulatory heat and more importantly core business in search continues to decline.	0
update 1 $gs jul-26 215 puts up 36%. since alerted on: jul 16.	0
$gs	0
$gs	0
$rl see you at the 110 break.. this has plenty of time to go undervwap and stay there all day.. you know its bad when $gs downgrades u	0
$nem chart looks bearish.	0
$nem wait over bought...time for a reversal	0
short setups that aren t feeling the stock market love $w $pfe $jnj $ea more url	0
$sbux mark this post... there will be 2 4% pull back soon..	0
$sbux	0
$sbux on a red day and this stock is still flirting with $90 really should be dragged back to reality 86	0
$sbux been up to long not to dip	0
$sbux might hold this short swing.. if we get a clean break under 90 today.. not .50 cents but if this closes below 89	0
$sbux i m in at 85	0
$sbux 90 breakkkk -- see you 80-85 levels	0
$sbux $spy pulling back to 295 levels ; this is a millennial breeding ground 😂😂😂	0
$sbux looking for that 90 collapse today	0
$sbux 90 confirmation fail on the 5 min	0
$sbux 90 breakkkk	0
$sbux 90 about to give it up like its it s last night on earth	0
$sbux once it breaks 89.5 test is 88.7 than all the way down to 85 :d	0
$sbux 40 points in 6 months.. thats roughly... 6-7points per month this has climbed since 6 months ago.. let that put things into perspective a little better..	0
$sbux only position today 4500 shares short	0
$sbux okayyyyy loooooking goood.	0
update 1 $sbux jul-19 89 puts down -57%. since alerted on: jul 15.	0
$sbux this pig needs to get rid of some fat along with the s p	0
$sbux only an asshole would think this will keep rising	0
$sbux netflix should be the wake up call to all you longs it s all fun until the digits arent on your side	0
$sbux $wmt $dg $dal crash sooner or later.. can t keep climbing up like that. come on people this ain t stick market first time when it rocket up and never drops down tremendously.. expect a big drop 2 month puts contracts in ..10 contracts each... i add more if it run to certain price but ultimately drop dead $spy	0
$sbux got my puts -	0
$sbux interesting...	0
$sbux the bigger they are the harder they fall 👊😵🖕🖕🖕	0
$sbux starbucks price target $85 eow	0
$sbux fomo has driven this up to $ 91.5 watch this fall quick hard.	0
$sbux 90.08 starbucks at this price is wayyyy over valued... it s a $80 stock	0
$sbux see you at $85 tomorrow	0
$stmp sentiment is as low as it should be...sentiment drives message volume..green is nothing but a hog wash... they must do something drastic to overcome those loses	0
$nflx careful there could be a second drop like $stmp	0
$nflx $stmp went from 200 to 100. all longs slammed when it collapsed to 30. careful going long here	0
$stmp maga	0
$kflx -10.88% $uri -6.24% $sap -5.58% $pcg -3.80% $stmp -2.33% popular stocks: pre-market gap down url	0
$msft the end is near all u godless unamerican traitors will burn in hell for going long on the biggest ponzi scam on the planet im gonna retire tonight once this garbage pulls a $nflx $stmp ahahahaha	0
$tsla is so fuuuuccckkkked	0
$tsla nice protection of ones one ip time to fire and sue glwt	0
$tsla timberrrr	0
$tsla if you understand basic economics - the conclusion is obvious. demand cliff	0
$tsla i don t know i just feel like this company is all about elon. i mean what if he died killed himself what what happen to this stock	0
$tsla	0
$tsla the nio et7 is better than tesla s model 3.	0
people thought i was throwing deepak under the bus. really read his twitter. here is a classic. $tsla	0
$tsla url	0
$nio $tsla i hope they crash and burn and go to hell. i hate them	0
$tsla company makes some really low-quality cars - apparently missing nuts and bolts to rush to a loss - and the founder wants to drill holes in peoples skulls	0
$tsla	0
$tsla ok lets retest 250	0
$f is e everyone here going to $tsla or something today	0
$tsla shitboxes goofy looking no testing no quality control missing bolts hazardous wiring explosive contaminated assembly built with electrical tape	0
$tsla the 61.8 fibonacci resistance line was touched this morning - twice and failed. this is currently at the ultimate setup for a short in my opinion. not advice - but odds aren t looking good for bulls that haven t taken profit - especially as the company continues to falter.	0
$tsla it s time for the reversal. this entire rally was triggered by a 44% plunge in us sales. get ready for the 🐻	0
week before another massive loss announced and pathetic robinhood pajamaboys still pushing this $tsla fraud higher an entire new wave of halfwits on this board now. enron already wiped everybody out that bought in $300 s. you fools will die soon	0
$tsla so far so good. lets see if it does create that bearish doji..obviously it is still very early in the day	0
$tsla new bull challenge - give me 10 of what you think are the worst companies and i ll compare the solvency metrics of them against tesla.	0
$tsla spinning top forming on the daily chart.	0
$tsla elon wants to put chips in brains lol	0
$tsla china 🇨🇳 lol	0
$tsla yet - da bulls think it s an appreciating asset. better deliver more to inject supply into the market place at a loss not good for bulls resale.	0
$tsla this week close... $235	0
$tsla twitter appears to be repressing information on its feed about tesla $twtr typical removal freedom of speech in ameri kkk	0
$tsla same hype and setup as last earnings...	0
$tsla textbook reversal day	0
$tsla double top on yearly. risky but break above and hold would be bullish. kept being rejected when it got close.	0
$tsla safest cars on the road 🤣🤣🤣 zero risk of fires 🤣🤣🤣	0
$tsla tough day after annoucing connecting brain to phone.	0
$tsla going to get ugly here.	0
$tsla triple tapped the 61.8 fib resistance and failed hard. it s time 🐻	0
$tsla still bleeding ah	0
$tsla you guys see $nflx ... soon here too	0
$tsla 5 to 10 bucks... 36 months.... do accept the challenge	0
$tsla with a good economy comes great competition.	0
$tsla dracarys	0
$tsla cars are shit service is shit reliability is shit parts are unavailable and now more of the douchebuggies in need of service. dead 💀	0
$tsla if they don t fudge the q - and the quarter is a loss as projected - does that mean the record deliveries headline was a completely pointless effort and those future warranty costs....	0
re $tsla . if the economy is good douche bags waste their money on the newest and greatest douche stuff like tesla s. conspicuous consumption. economy not so good douche bags wonder where all their money went. lesson; don t be a douche bag	0
$tsla if demand really outstripped supply - i d be raising the prices on m3 like crazy to get out of penny stock solvency distress. but tesla is a poorly-run company. so not sure what s going on. demand problem or just plain incompetence i think both. either way.... 🐻	0
$nflx going to drop as low as $tsla share price $spy $qqq	0
$tsla morgan stanley: tesla shares could drop to $10 in worst-case scenario. url	0
$tsla if demand is so high...and production supply is less than demand - then why are they slashing prices either they are now a charity or the demand isn t there at a profitable price. needed the pumping headline to distract da bulls. supply...demand...price. econ 101. 🐻	0
$tsla i like this one.	0
$tsla my ai is projecting a drop to 232$ load up those puts	0
$tsla tsla is gonna crash to 232	0
$tsla will nflx drop this price lower we will see in the morning..	0
$nio $tsla chinese are lying about their economy ... things are much slower than what they say ... and still won t do a trade deal	0
"i get it $tsla going after gay ""male"" and lesbian female market segment but that s not enough sale plummeting massive discounting just like studio 54 drugs drugs drugs brought down in massive fraud"	0
$tsla ms china says all is good over there. buy moar url	0
$tsla i located muskie	0
$tsla cars eill run out of battery and then they will be unable to drive. this stock will be 0 soon i think. only gas can move cars for long term	0
$tsla tesla s can get hacked so easy. my cousin makes mods for minecraft and said he could literally drive one from his computer if he wanted. that would never happen in a mustang or camaro	0
$tsla feeling ripe for short coming again	0
$tsla for today. bullish the next	0
$tsla 🐻	0
$tsla companies don t slash prices on high demand products. if production supply is less than this insatiable demand 44% drop in us sales 2h18-1h19 for a tezzler - they should be raising prices. econ 101 🐻	0
$tsla semi prototype self ignites in ca 🤣🤣🤣🤣	0
$tsla anyone seen the factory lines for the semi where is it being built when does production start	0
$tsla another tesla burns if your going to over charge for a car make sure it doesn t burn down	0
be supper disiplined. if it doesn t give you the price you want. do not trade. i put in a limit order to short at 261 yesterday. i didn t get filled. but guess what. i could have made over 6k if i would have. i was off a little bit or by the algorithms. 258 could have been shorted twice for huge money. $tsla i would say the same for $nflx this will move lightening fast in massive volume.	0
$tsla a reversal on way ... expect a bounce to 259 then down	0
$tsla not a tech company. distressed automotive manufacturer	0
$tsla	0
$tsla eta 30 to 45 minutes	0
$tsla price cuts mean tons of demand and better resale value for bulls who bought early 🐻	0
$tsla good luck to bulls but 240 is coming	0
$tsla look at daily lmao about to close bearish	0
$tsla bought puts gainst tsla	0
$tsla by far the largest bubble in us equity markets.	0
rolled $tsla short 02aug:190 hedge p for gains to aug:180 monthly for more credit.	0
$tsla seems to be here a little anticyclic to market today. tsla bulls dont give up lol	0
$tsla out of steam	0
$tsla atleast a clear bear-flag in intra now. if market sucks - bulls do the same.	0
$tsla tesla fires are so rare 🤣🤣🤣	0
$nio $tsla does this ponzi have a working website	0
$tsla i doubt felon musk and every single thing he says and does. 🛑	0
everything musk bursts into flames $tsla	0
$tsla going to zero. rip	0
$tsla wouldnt hold this into earnings	0
$tsla do you think tesla permabulls are bright enough to solve this i m guessing no.	0
$tsla a lot of bulls are still stuck up in the $350s.	0
$tsla $5-10 in 36 months.... that s when every one will be super super bearish	0
$tsla observe the last 30 minutes in the last two days.	0
robinhood retail starting accumulating this $tsla pos in the $340 s. most of those clowns 🤡 have already been wiped out. no longer on this board new round of clowns will get destroyed with coming losses and restructuring	0
$tsla	0
"$ba nooooo don t pullback from the $369 area pleaseeeee 😬😑😔 my short zone opportunity🤕 oh well they ll pump the futures tonight possibly due to $msft barely beating er which should get this trash back up near $370 so i can buy extended puts into er ... what a raggedy market lol $spy $tsla $bynd don t get scared trumptopians"" lol buy buy buy - right"	0
$tsla ppl will stop caring about these just like ipads goodbye elan	0
$tsla i would never buy a car from a dude who smokes pot all day he would definitely forget to put something in there like the airbags or somethin	0
"$chwy looks like someone bought a ton of them $35 calls and is spamming hard for support bahaha hey chill ""outsourced telemarketer"" have a ""snickers bar😹🍫 er111a worst than the cult $ba $tsla $bynd bull spammers $spy why not take a leap of faith on your busted ta and just chill til tomorrow 🤪🤭"	0
$spy a trip to the 50 day before the fed decision is in play. $aapl will pour gas on the fire with terrible earnings.	0
$aapl looks like they are saving the worst for last ...📉📱⌚💤⬇️⬇️⬇️‼️📵	0
$spy sell the news...$aapl gonna take us down a notch or 2.	0
$aapl pony is back.. that can t be good.. follow the green eyed pony	0
$aapl $tsla $roku pony is ready to rock this week.. question is are u ready to rock with pony	0
$spy will close down bigly as they sell $aapl by eod.	0
press $aapl puts into strength.	0
$aapl is the only stock up today lol $spy	0
$spy what happens if $aapl misses	0
$aapl buy buy buy... before er is always a good sign for bears..	0
$amzn algorithms stealing.. balancing $spy with $aapl	0
$aapl nasty rising wedge on the daily. target is $195 ish. $spy follow	0
$aapl out at 210.50 area before er all calls all shares. fb amzn nflx all ran in and got whacked. alot is priced in and the low rr from mays dip is now gone. good luck bulls	0
$aapl you think this is a safe play its not	0
$aapl selling position here	0
$aapl finally got back over 210	0
$aapl it ll dump to pick up more shares	0
$aapl think this is guna tank just like $fb did .. got overbought before earnings look where it s at now ...	0
press $tsla $cmg and $aapl strength. target 8 30 5 - 10% otm puts.	0
$aapl back to 89 where you belong pig	0
$aapl oh boy apple earnings. i bought so many apple products this quarter.....	0
$aapl goodbye tim crapple	0
$aapl i m thinking er will be a miss but not making plays on it	0
$aapl lol in weekly 210 puts for free money thanks in advance idiots	0
"$ba $aapl $ilmn $bynd $spy the lollipop kids of munchkin 🧝‍♂️🧝‍♀️ bahahaha... 🤣🙃😭... er and bad pr values dragging these inflated blow up dolls under the short seller bus 🚌 today... look around it s a ""bag-a-thon"" 😂🤣😜💀"	0
$bynd locking inb my swing and add short from today... thanx but i ll spectate this even though i wanna short this soooo bad into er i can t trust these buzzards on these numbers ah 👀🤢 $ilmn $nxpi $aapl etc dropping big this week.. $spy	0
$aapl so how much more it will go even though they beat earning sorry longs i am not short but this will come down under $200 after earning -- i am 10 % sure - it is opinion but i was right on $goog $amzn $twtrr $tsla earning and i ll share this comment after aapl tank	0
$aapl weeeeeeeeeeeeeeeeeeeee	0
$aapl 10% down easy	0
$aapl the net flow today was telling that this rally was fake. complete selling with fake pump	0
$tsla $nvda $amd $aapl long bear-flag formed in intra.. will see tomorrow.	0
$spy just wondering what will happen to $spy if $aapl behaves like $bynd tomorrow	0
$aapl im bullish on apple super bullish actually..but this is going down ah tomorrow	0
$bynd yall know i m a slippery short seller.. lol i may have not played the options in a hard stance like i wanted too badly due to premiums but i locked in 250 shares of the 450 into the close to balance my potential loss if ws would ve spiked the stock.. couldn t walk away from the opportunity after feeling so convicted to trade the foreseeable fundamentals.. got emmmmm 🤭😵💰🤤 $crwd $ilmn $aapl $ba earnings killa strikes again 🔪🏹🐖	0
$aapl i don t see this going up as good of a quarter msft had they did almost nothing after earnings makes me wonder whats going to happen here...	0
$aapl i check this thread with a pc.	0
$aapl boycott 2020 tokyo olympics url	0
$aapl will end up more like amazon rather than google.	0
$aapl this going to be good	0
$aapl 1 mo day	0
$aapl lube up like tcook bulls	0
$aapl who snuck in those 210 puts today besides me	0
$aapl tim apple non innovative ceo	0
$aapl 2 billion in r d was spent last year. they came up with an angle bracket. i guess this is what comes from the opioid generation. do i need to tell you to short	0
$aapl when a company tries to sell you a 1000 dollar stand you know its time sell short buy puts	0
$aapl branded as criminal url	0
$aapl iphone sales and services slowed dramatically this quarter.	0
$spy $aapl $amzn $bynd strong sell	0
$aapl supplier $nxpi down big time	0
$aapl hope you guys picked up puts as i did 🤑	0
$aapl beware of pt hikes raises a day or session before er drop: look at $ba 📉💀💩 that s these gambling hf trying to drum up support for their busted long positions at the grocery store of retailers lol... 😂👀🤢🤕 either way goodluck bulls and bears of apple today this one will be shaky at best $amd $ea $twou etc... on watch	0
"$djia $spx $ndx ...$aapl better sell ... huawei rules .. ""like"""	0
$aapl 180 on tap	0
$bynd when bulls logged off their computer at 4:30 and didn t look back woke up this morning and saw their p l and beyond stock down... 😂😖🙃🤮😭 what happened to my veggie meat burger mama $aapl $ba $roku $spy drain the koolaid 🥤swamp..	0
$aapl not feeling this earning report.	0
$aapl expecting lower guidance.	0
$aapl got lost here a bit will break lows in 30 min $spy	0
$aapl url	0
$aapl iphones are too fucking expensive	0
$aapl love sneaking in those puts on the fake rally mms propping it up now they take her down stock wont move after er to steal yo premium then bloodbath	0
$sqqq $amzn $fb $aapl $goog great first half of the year. big funds will start to pull out to close out holdings. get ready for the slide	0
$aapl bulls who fell for the pump your calls above 210 🤣🔥🔥🔥	0
$aapl $195 ah china will send it	0
$aapl such an easy short after that pump yesterday ill cash out before close why wait for the announcment	0
$aapl only girls and effeminate men buy the garbage this company makes. and only suckers buy this stock.	0
$aapl timberrrrrrrrrrrrrrrrrrrrrr margin call time	0
$aapl $bynd $spy $djia i see the war now. only this time the u.s. and u.k. stand alone... the only remnants of the western empire...	0
$bynd $aapl fireworks w0of bork	0
$snap it wants to drop... let it. plus fed will probabaly cut 0.25 which isnt enough and the market will fall again. $spy $amzn $aapl	0
$bynd there goes your melt up just like clockwork ahead of them dumping shares... classic $gs $jpm again hiding out in low float overvalued junk in relation to true innovative growth stocks .. lol gotta love these charlatan hedge funds etc.. a $30 dollar retrace in only 1 hr but took the stock over 5-6 hrs to drop from $220 to $185 .. lol 😭😂😹🤣💀👀📈 again banks are parasites to whatever they can manipulate to make money... that s why they are being investigated for rigging the forex markets.. slim ball parasite b strds buy more crypto lol .. $aapl $spy	0
$aapl not strong...will keep dropping until eod. good time to buy as it drops	0
$aapl let s see how much anti trump america sentiment there is in china now after the tariffs...international sales will be a key metric	0
$aapl has moved up 30 plus points since beginning of june. i think a pull back would be appropriate tomorrow.	0
$aapl thank you tim apple for the puts	0
$aapl	0
$aapl one handle by friday	0
$aapl worst time to buy iphone is now. why this stock went up this much	0
$aapl $160-$170 by friday	0
"$aapl my money where my fundamentals are... bahahah ""i m not leaving"" bring it bologna 🥪mouth bulls ahaha er watch for 7 30 ah - $amd $amgn $ea $gild etc..."	0
$aapl will beat	0
$aapl at resistance area. correction and possible trend reversal.. the technicals for $aapl heading into earnings show	0
$aapl going to show its true colors into close	0
$aapl even though i want green market tomorrow for my other longs-- aapl will screw market ah --i expect pull with aapl	0
wow. so silly. they re gonna rally $aapl into the close 😂😂😂	0
$amd $aapl will drag this down to 27-28 once it hits 185	0
$aapl 225 call spreads	0
$aapl no fear here.	0
$bynd hey morons. realize what you re buying. go park your 200 in $aapl. not this	0
$aapl stocks usually run up into close and max out the rsi before good ers...said no one ever.	0
$aapl i hope this shit tanks to $140s	0
$aapl it s either nothing burger or 190	0
$aapl biggest open interest in the put side 195 strike	0
$aapl 190 after earnings	0
$aapl prepare for the ive dive	0
$aapl will disappoint because of tariffs and cost of moving manufacturing away from china. and there are not many fools to pay $1000 for a freaking phone	0
$aapl shorting for earning call	0
$aapl 200 after er	0
$aapl bought some puts	0
$aapl i m bearish here.	0
$aapl bring back steve jobsssss	0
$aapl	0
we re in a confirmed eoy recession. and you expect $aapl to guide higher than $61b negativeghostrider	0
$aapl china sales may be the sword in bulls heart.	0
$spy $aapl will be down by morning.	0
$aapl it was bad er. no party tomorrow	0
$aapl i wouldn t invest here until tim cook loses money...that means back under 70	0
$aapl disappointing	0
"$aapl low interest and tax off ireland help that ""fake news "" next ""stampede for exit"	0
$aapl iphone and services sales disappoint sell the news next	0
"$aapl ""pump"" up the volume...lol url"	0
$aapl apple s quarterly profit falls as iphone sales sputter the iphone s downturn is the main reason apple s profit for the april-june period fell 13% to $10 billion	0
$aapl apple should cut iphone prices if it s serious about services	0
$aapl i see a number of buzzkill comparative numbers in this earnings release .... apple less than $212 at week end.	0
"$aapl if aapl bring all money to us we will see the ""real numbers"" stop ""hidding"" tax money in ireland apple"	0
$aapl mystery trader bets apple could fall 8% on earnings	0
$aapl fed will probably hike a full point	0
$spy huawei is eating $aapl s lunch in phone sales. i got a new xr hands down the worst iphone i ve ever had.	0
$aapl the marketshare of iphone is now in single digit. the fake surge wont be lasting long	0
$aapl skullycandy wireless buds take on apple airpods	0
$aapl just shorted at 217.75$	0
$aapl apple continues to sell enough pricey kit to keep wall street happy ...but soon or later with consumers debt increasing stampede for exit is corner	0
$aapl just can t get enough. tomorrow flat at open.	0
$bynd gregt8262 paleranger bahahaha... said shares were on ssr today as if the matters for cfd traders... study the game and it ll take your p l places... 😁🤣💯don t end up with premature inconclusive parroting rhetoric ♿.. we scorched beyond bulgar wheat 🌾today 😭... stealth watch 👀💀on $amd $aapl $amrn $spy fed is going to shake up the crowd tomorrow most indeed... 😵😱🤪🙈🙉🙊📈📉📉📉	0
$aapl pig in sheep skin	0
"$aapl take profits and run....fed talking is ""priced in"""	0
$aapl asia stocks slip as investors await fed rate decision; samsung shares fall more than 2%	0
$aapl short.	0
$aapl the apple credit card is launching in partnership with goldman sachs and will provide detailed information on purchases in the iphone s wallet app. funny i don t want goldman sachs to see what stock i trade for algos in my phone....lol	0
$spy $qqq $aapl....	0
$aapl why is this up apple is doing worse from the past 4 quarters	0
$aapl nothing to cheer .. i will be shorting shooting star again...	0
$aapl huawei s china smartphone shipments surge as competitors like apple tumble	0
$aapl price target 150	0
$aapl if they are making money on repair services doesn t this lead to poor quality engineering... 🤔 won t be buying apple products nor the stock	0
$aapl timmy and jony are the apotheosis senescence...they have a 1000 dollar l bracket... you can buy 10 with 1 bitcoin... they probably spent 1 billion on this idea... goes to show you stupidity has no bounds...	0
$aapl wish u the best of good buys... see u at 150	0
$aapl fed rate cut	0
$aapl i call em as i see em not after it happens you dont make no money that way	0
$aapl tim apple had to buy back shares and something tells me he bought some of that revenue too	0
$aapl 👇🔪🔪🔪	0
$aapl here come those darn shortsellers	0
$aapl timberrrrrrrrrrr	0
$aapl i expect a jim cramer pump between 9 and 930 that might get the rest of my order filled	0
$aapl no way those 220 calls get any love	0
$aapl careful with this one.marshetshare of aapl has now fallen to single digit	0
$spy more downside part 2 tomorrow. $qqq $amzn $aapl $mu	0
$aapl it ll pull back to $195 short term	0
$aapl still short from 221	0
$aapl fuck trump. fuck him in his orange ear.	0
$aapl the marketshare of iphone is now in single digit.careful with this one as it will only get worse	0
$aapl apple customers forced to pay for high priced services to stay in a dwindling ecosystem as no new products are available	0
$aapl i will see you 150	0
$aapl only l brackets from no on since jony got canned for designing 100k dollar cheese grater	0
$aapl why i think bearish	0
$spy spy submarine submerged and looks to be moving lower but these gap up periscopes are hilarious $aapl $amzn $qqq $mu 👎	0
$aapl news upgrade to 235 today-- that is it it was above 220 yesterday-- well again go ahead you chaser pump aapl--- when this drop under 210 and 200 area you will be disappointed big time bearish	0
$aapl short	0
$aapl cmon crapple give me a gap up	0
$spy $djia $msft $aapl $amd 3 day rule applies	0
$aapl 208	0
$aapl fade is the name of the game	0
$spy $aapl $amd $msft forget about the slippage... gtfo now wow	0
$aapl $qqq battleground day	0
$ua $aapl $mu $spy the secret trading strategy from the 1930s that hedge funders don t want you to know about 💴 url	0
$aapl big sell zone. grabbing puts here	0
$aapl wow they have the buy programs working on overdrive here	0
$aapl 232	0
$aapl expecting profit taking tomorrow	0
$bynd bulls woke up this morning like.... quote: i hate you i hate you i hate you i don t even know you and i hate your guts 😭🤣💩💀 players haters ball: $aapl $qcom $fit $spy	0
"$bynd wow are y all seeing those lvl2 spoof bids 🤣🤣🤣 they know this trash about to 📉📉.. hope you have ""tank"" insurance maggots ... 💦🚗💨 $shop $aapl $ba $spy tightrope thursday you thrift shop thieves 😵🤪💀.."	0
$ua $spy $qqq $aapl again an ugly chart of under armour ua possible bear raid procedurally underway..... 👎	0
$aapl this is the worst news for appl. you really should sell here. chinese people will boy cut for sure.	0
$aapl trade war	0
$aapl go below $170 and i can buy more...	0
$aapl another trump sell off. ugh $spy	0
$aapl yikes.....	0
$aapl will test 180 zone... patience...	0
mango mussolini f ing up my portfolio every damn day $aapl $baba $nio $spy $djia	0
$aapl trump for president lets get america a recession againnnnn	0
$aapl reelect this moron he s great for volatility.	0
$aapl my 207 puts looking real nice for 2 contracts	0
$aapl god bless you trump for those tariffs hahahaha dump this biotch	0
$aapl $206	0
$aapl i love you lonf time daddy trumpy 😘😘😘	0
$aapl if hits 206 i am out 💰	0
$aapl why would this go up	0
$aapl and this is why i didn t sell my puts 😈. $220 😂 sike. lol	0
put $spy $fb $aapl	0
$aapl chocolate🍫 to calm your tears 😰bulls... bahahahaand it isn t even power hour yet that s when this is really going to dump 📉📉📉👀💸 $bynd they are just lining that stock up for the firing squad when the shares are dumped for the offering - mm doing everything they can to keep it propped up before ceo give them the go ahead to dump the new shares unto the float wow this is going to be a $20k day. not sure if i want to thank trump or send him a bag of flaming💩🔥 just bc he s a dusty pubic crab mite $ba - china is going to cancel it s orders for them raggedy planes in retaliation.. 😹🤭⛔ $tsla your gigafactory is about to get burned 🔥🔥🔥down in u.s. sabotage oops.. $roku them raggedy tv s yall sell are made in china	0
$aapl back to a week ago lol.	0
$aapl $brk.b power hour sell off yesss pleaseeeeeeee🤤🤤🤤	0
$aapl doomed	0
$aapl triple top tariff teaser.	0
$aapl hold you ballssssss bullssss it will rip 🤣🤣🤣	0
$aapl anyone else buy a put	0
$aapl	0
$aapl eod drop	0
$aapl timber	0
$aapl dump dump dump	0
$aapl crash just started	0
$aapl not looking good for tomorrow.	0
$spy $aapl $baba price to high. wait for selling through monday	0
$mu any interest in selling mu 👎 could go lower $aapl amd $msft amzn $spy $qqq	0
$aapl $brk.b you better dump your bag before china drop the tarrifssss news tomorrow 🤣🤣🤣🤣	0
$aapl $dis $spy everyone is just looking for a reason to get out of the markets right now... everyone knows they re way over-inflated.	0
$aapl up 944% on the 212.5 puts 😬	0
$spy same face when i saw the drop $fb $aapl	0
$aapl buying under $200. no position	0
$mu down more tariffs 10% 🐻 electronics 👎 $nvda $spy $aapl 👎 spy 💴💴🔥 spy 300 mfg top by wallstreet 🎃 the elitists knew about this of course and the us stock market is a global soap opera house run by elitists........	0
$aapl breaks below wednesday s low: url	0
$aapl well - the trump put is in effect.	0
$mu down more tariffs 10% 🐻 electronics 👎 $nvda $spy $aapl 👎 spy 💴💴🔥 spy 300 top 💡	0
$aapl 150 in couple of weeks.	0
august sell off here we come - but two weeks is my prediction - $aapl share buybacks unlikely to have the same dramatic effect they did last year in boosting equity prices and dragging the market higher $spy $dia $qqq	0
$oled dumpy dumpy .... exposed to china tariffs just like $aapl and the stock is up over 120% on 52wk 💀😱📊📉💻📱... this may get super ugly tomorrow this has a habit of big dumps $wdc $spy ... tick tock $bynd you re on the ⏰clock... secondary offering time.. 📉🤤 sprinkling crack all over these boards 🤣	0
$aapl wtf	0
$spy in may.. i lost tons holding calls.. i made sure i loaded puts today after the tariff news. $spy $amzn $qcom $aapl . gl bulls. 💵💵	0
$aapl now the big shit just hit the fan and we re going back down first bus stop 140$	0
83% $aapl has a one handle monday.	0
$aapl hard to like at a trillion dollars	0
$aapl trillion dollars valautions are for companies that are growing. like msft. apple is regressing across the board yoy in everything except wearables.... eps is bullshit propped by insane buybacks... not organic growth like msft. this is going to sink if trade war escalates and china retaliates.	0
$aapl trump says he will go ahead with new china tariffs that would hit iphones and toys	0
$aapl ewww apple is diarrhea	0
$aapl next move : china will block tim apple apple falls to wb entry price $138 very much thanks to our beautiful president maga tax politics determines stock price	0
$aapl i can t see any support level on this chart	0
$aapl this should be at 170. hold my october 190 puts.	0
$irwd insiders selling 💁‍♂️ these 🤡🤡 have only hit quarterly earnings one-time ever 🤦‍♂️ there s a reason $abbv didn t want this one hit wonder w $agn deal 😂	0
$amzn market has spoken. 2050 was the top. they will wait for earnings to fall and short the fuck out of this one.	0
totally normal the $shop - trading more than twice the weekly 200ma and folks this big breakout coming. this is sheer insanity at these levels and has been for quite some time now. let s finish this overbloated stock once and for all. this is no $amzn here - it s a marginally profitable business at best	0
$amzn nothing wrong with amazon company ..its just how wall street plays the game and right now the algos want to run it down..it usually happens after earnings with a beat or not but what makes it worse is they missed according to wallstreet	0
$amzn	0
$amzn im waiting to see how hard this falls if the markets actually have red days..we still at all time highs. lol	0
$amzn should see around low 1900s today..some of you are still in denial that this had an earnings miss according to wall street standards and that s all that matters	0
fang gets fleeced $amzn $fb $nflx $googl $spy	0
$amzn need it below 1900 before 7:30 am. my puts are working overtime.	0
$amzn 1625 first target	0
$amzn long call for a bouncy bounce. bu	0
$amzn 1800 eow	0
$amzn wheres banana	0
$amzn it bounced back from 1897. it was there just for a second. impressive	0
$amzn hope you all reentered puts at 1942 level - next support 1870	0
$amzn price target of $1900 reached took more profits. last target for today is around $1890. stop at 1905.	0
session lows inbound $amzn	0
the lower low has just been etched in history $spy and $qqq with $amzn just crumbling here - its looking nasty folks.	0
$amzn ahhhhh the 2020 short for the year 2020	0
$amzn bottom falling out in 3...2....1... not even bounced with $spy or $qqq good god	0
$amzn bear flag about to snap lower - be very afraid when buyers dont show up with force on the 50dma retest	0
alert: rolling over hard $spy $qqq $amzn its going to break session lows my god.....	0
$amzn hang on bears.	0
nasty vwap rejections from both $spy and $qqq - that is not what the bulls wanted to see $amzn	0
the only hope is it can pull off a double bottom here. i think $qqq rolls over and sends $amzn crashing.	0
$amzn there goes 1900	0
$amzn can we see 100.00 off today	0
trap door baby $amzn	0
$amzn tightening stops. 1890 pt.	0
$amzn great call	0
$amzn i m sure this what a lot of you guys want to do to bezos right now	0
$amzn shooting star on the monthly.	0
$amzn more downside coming.	0
$amzn aapl stock price has consistently gone up even though eps has consistently been on the decline. i would not be surprised about a miss or lowered guidance.	0
$amzn ouch	0
$amzn you bulls had your run and i was getting my butt handed to me ever since amzn was 1586. then jesus came in my dream and promised 2100 instead of hot tits. it is still a bullish stock. don t be too greedy. let its natural progression continue. lot of money to be made catching the ride up or down.	0
$amzn give me a 1922 close.	0
$amzn ⬇️	0
$amzn see you bagholders 1500 lol	0
$amzn continues on its way to 1900	0
$bynd this buy $amzn bulls say	0
$dish a homeless guy tried to buy a mercedes benz car - that s what it looks like with dish buying boost from $s and helping $tmus with merger- better bet would be $amzn or $cmcsa should have bought	0
$amzn loves know no border.	0
$spy the way its moving -- looks like $289 soon. $nflx $aapl $amzn $fb all may see some downside after apple earnings and fed s notice.	0
$amzn $1700 by friday	0
$amzn good morning friends. valentine is predicting another red day.	0
$amzn $cof data breach on ssn credit cards which were held on amazon web services platform	0
$amzn looks horrible	0
$sfix no wonder goldman s upgrades did nothing for the stock. $amzn is going to destroy them	0
$amzn $cof hearing ex amazon employee went to work for capital 1 then ex amazon employee hacked aws to get capital 1 user database	0
$amzn wtf why is running back up .. i grab puts at the wrong time	0
$amzn $es f $spy red 1 popped up on the daily	0
$amzn under the 50 day now - remember i called $1880 or lower	0
$amzn $1850 on deck	0
$amzn easy money	0
