text	labels
" jackhoya: $aapl who the hell would touch this right now "" the same who bought when steve jobs passed away or when antennagate happened..."	0
fastenal misses by $0.01, misses on revenue $fast nyse url 	0
 byrnerws $aapl using $googl for cloud	2
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
trade-ideas: matthews international corporation matw is today s strong and under the radar stock $matw url 	2
 rjr $aapl i went long and short in the same acct good one lol	1
synergy pharma soars 67% today on positive phase 3 results $sgyp url 	2
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
another 3 week tight pattern here with a trigger of 61.03 $amt url 	1
moved upper bollinger band $rtn $sgms $sho $smh $swks $tasr $tel $ttwo $txn $wpz $xlnx url 	2
$amzn breaking	2
$trip 68 calls buying activity expiring on 18th mar, vol 714	2
 sliver watch $sina aft pre mrkt. could be some technical sellers..also shorts getting back in the game..we ll see	0
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
buying $tza calls $tna puts tomorrow	0
$sbux downgrade by $db good opportunity to buy. if you own it, don t sell it just to buy it again. taxable event url 	2
earnings season underway $aa slipping 3 % after their report. today after the close $csx a railroad stock and a few others report	1
$ctrp breaking out url 	2
$spy seems a very strange market, the way oil is controlling the markets, but seems the marketmakers and gov t know it are tooling it big	0
$aapl any suggestion what puts to buy as i see this going to 420	0
anyone know what s up with this big sell off $cybx	0
3 top japan etfs to surge higher in 2h $dfj $itf $qjpn url 	2
closed buy 1.0 lots $xagusd 15.28 for 66.0 pips, total for today 66.0 pips $tsla $fb $nflx visit url for more trades	2
vivus $vvus bear raid in effect. stock down 12%	0
$gmcr there is massive short squeeze opportunity here; similar what happened to $mf corzin; $gmcr puts hghst since 09 url 	0
09:01 am $aks dj ak steel revenue rises 36% on auto sector demand, acquisition	2
the best stocks for 2012 via reformedbroker url $arco $cat $cof $msft $aa	2
$yhoo board to assess alibaba-softbank proposal further -wsj, sources	2
$sds 1.46% 15.32, picking up some speed. may 16 calls now 35% .19: url next week $16 calls .11c: url 	2
 ophirgottlieb: $cown stock is ripping -- url 	2
$idra i missed out big time on $acad at low 2 s back in nov. of 2012, i will not get punked out of this one, in from 3.61	2
i am excited and may take a visit. 365 by whole foods market is slated to open doors on may 25 in the silver lake la. $wfm	2
$bbry both 1m 6m trends turn bullish today with a resistance level at $11.31. url 	2
"$aria still scratching my head on this one after reading all the analyst comments and citi even reconfirmed it s ""outperform"" $32.00 tag"	2
will homebuilders lead a sustained stock market rally url $xhb	2
$amrn full bull call spread ranging july to jan 15. lets see what this baby does,	2
$jnk url does not want to go down... risk appetite still high	2
"3 4 peter smedley reiterates jd sports fashion buy tp ahead of fy16 on thurs 14 april ""forecast risk firmly on the upside"" $jd panmure"	2
institutions seem to like this class of stocks. own 85-90% of shares in $hal $slb $nov $bhi $spn $fti $dvr .	2
commented on it s time to embrace dividend growth url $abbv $csco $wyn	2
nobody wants an electric car, even a cheap on. $tsla url 	0
$kndi break that hod on volume, and we have a nice consolidation completed for another run.	2
$aapl stock climbs as barron s sees 40% upside, jim cramer s take url 	2
 trader mood sheilaragu $aria i doubt you shorted it and stock is on its way to high 7s. upgrades and more positive news expected.	2
rt expstocktrader: do your homework on $aapl co-founder new stock and get in on the ground floor of $fio: url 	1
$jblu jetblue short squeeze ready to upside w crossing important technical level url $save $dal $aal $va $ual $luv $mgm	2
$nlsn launching a marketing cloud how it even compete vs $adbe doesn t this threaten $adbe data partnership that still keeps it relevant 	2
addding tsla ss , added small vrx long $tsla $vrx	2
$life hits a high of $3.61 12.81% from friday s $3.20 buy call $fb $aapl $goog $anppf $mine url 	2
with oil prices down further, oil stocks looking less cheap url $arex $cpe $crzo $oil $gst $nbl $oas $oxy	0
$gtat who s buying here and why 	2
 ftse100 ends with gains as anglo american jumps 9% $aal $rio ironore commodities globalnews shares url 	2
$aapl component supplier $crus falls for no sale.	0
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
$aapl nibbling on a small long via 525.. buying off 13min charts..	2
$efut hod posted buy pm at $4.40	2
jeff smith should fire marissa mayer back in to 2012 $yhoo	0
someone is buying big in $stx here off the lows	2
 tstrar: optiongoddess $yelp looking good	2
$sonc amazing run since middle of march - obvious that the quality tastiness of their burgers is not being factored into this price advance	2
vr headsets to generate $895m in revenue in 2016 url virtualreality $fb	2
$aria $srpt could be lotto winners.	2
$ilmn piper jeffries raises pt. i remain long	2
$ge looks like that support line around 24.90 held. if it can close green it could start seeing some pstv momentum, esp. if above 20-day	2
rally friday new52weekhighs big and small $t $jnj $pm $wm $syy $cpb $twc $isrg $ultk and $fcty - up over 31%. have a fine weekend 	2
$chkp abc bullish pattern, targets url 	2
very nice pattern on the $al weekly but that pre earnings action thursday needs to be resolved before i think about getting in.	2
institutions seem to like this class of stocks. own 85-90% of shares in $hal $slb $nov $bhi $spn $fti $dvr .	2
sirius xm s lucrative e-sports opportunity url $siri	2
$pypl w a solid start in ecommerce checkout. $v has some momentum. $aapl tbd at wwdc. fintech digitalwallets url 	2
over 225 million new internet users are being added globally every year $amzn $fb $goog $baba $ctrp $bidu $jd url 	2
equity indexes working on a positive engulfing for march. $sml $rut $iwc $smh $sox small-caps semis with a fakeout before the b out.	2
big year at $amgn delivers $2m pay hike for ceo bradway, to $16m url pharma by tracystaton	2
$amzn dropping $7b of market cap because they re losing $400m of $aapl s business may be just a tad bit of an overreaction.	0
$grpn having a much better day than $fb	2
netflix $nflx launching in japan in the fall. think this will be one of fastest launches of any country to date.	2
$nxpi added to nxpi going to $96 by next earnings mmw s 	2
going back in, but slowly; tc2000 alert example: $edu- glb; $tse, $isrg url url 	2
added long at friday close $spy $labu $blue $amzn	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
seriously nothing says strong growth like $xlu and $xlp - well played	0
$spy $mitk fast 56pc dive url $	0
$gdx $gdxj $nugt $dust $jnug $jdst gold miners bullish percent index $bpgdm weekly 02 06 2014 url 	1
active puts cboe; $aapl 9 27 13 480 $lamr oct 43 jan 37 $mgm jan15 10	0
 daddeo u still in $eca i wanted to get in this morning but missed it 	2
$kcg bot at 2.24	2
$oksb - regional bank, clearing new 52-week high from a good base. relatively thin. url 	2
$nflx vision : short term consolidation then movement higher url 	2
$hcp come to the party and buy this -gonna give solid gains and a dividend $	2
$fb still a dog going much lower this week	0
$kndi china electric car maker. china car sales 7.8%. also, may feed off $tsla momentum run lately. tesla trade url 	0
$fslr, $wprt, $anr, $rgr holy green day batman. luv it when a plan comes together. tks again to moonrock for half my picks these days.	2
scans out later, but a couple of notes. very rarely does the intermarket rs list have a 20pt mover, this week $gld went from 26 to 66	2
$jcp remember she can squeeze as market dips too	2
rt keep eye on rsblades $away url needs to make a solid break thru current resistance $22 -could run to $24 in short order	2
 innovative sometimes i question why i bother in sub $5.00 stocks. retail is so short sighted. $baxs is one press release away from $1.30	0
$spy rsi lowest level since october 2012 $dia	2
activision blizzard media networks announces record esports viewership url $atvi partnered with $hdsi for 9 tournament	2
$aks well here you go..at least you know what sector will be white hot next week..huge buy in all these names..$aks,$nue,$stld,$x..nice work	2
$googl has a weird base but it has tightened up the past few days into a decent handle. pretty tight for a month now actually.	2
$gild sandbagged the guidance so the can use that last 3 billion up. cc was cautiously optimistic, wait til next er for confirmation	0
$fb has 20 times the advertisers of $twtr. why jack support suspends advertisers with no explanation or custserv url 	2
 binkster69 not that. it s just er s lol. but looking at the correlation of $aria and foreign price charts, they are all poised to breakout.	2
aapl day low see here --- url $aapl $infi $lpnt share	0
$endp back at highs. $su energy play. $unt trying to break out of 5 day range. $sdrl 3.69 long stocks investing tradeideas	2
indexes industry groups i track that closed friday with the rs line in new highs. $sox $ndx $ibd50 $ibd20 $pnqi $fpx	2
$ugaz $dgaz gonna start shorting every 10% move on both of these	0
 ivanhoff: large cap tech is finally trying to catch up with the rest of the market. $qqq $goog $aapl	2
$alxa needs a rush of buyers... i like it tho	2
$juno got some good news today, $celg exercised its option to take cd19 program outside of n.a. china pay $50mln fee.	2
$esrx has room to go	2
$etrm dilution don t scare me 	2
$clf bumped up against resistance 3 times on 5min is the 4th a charm 	0
$uso $uwti $xle $spy $spx $nugt $aapl iraq boosts oil production to record before talks to cap output url via business	0
$nvdq watch for momentum above $15 url 	2
tesla: a 600% yearly return is not an ordinary occurrence $tsla url 	2
it s gonna short $tsla at tomorrow s opening url 	0
$athx riding 5dma higher, dropping to 13dma at the dips, sign of a healthy advancing stock that stays above 20dma	2
oh man i want $es f $spy down big would be awesome tomo nbardta gatorbay themoneysquare optionassassin	0
intuitive surgical $isrg is in a great financial position, take a look url url 	2
$rnn day traders flushed out, it should start going up slowly from now on .	2
today s losers: $htz $car $endp $icpt $blue $nov $ua $panw	0
like $t for a breakout long as well. getting through the 100 and 200 ma could see it run.	2
$px may have a lower entry point if it can confirm. chart update explains key points. confirmation is key.	2
$rad all my charts are flashing oversold.	2
$tspt long 8.00	2
ackman s pershing square trims its stake in mondelez url $mdlz	0
 fintech provider $cafn cachet financial solutions surging forward today post earnings up 13.26% url $jkhy $fisv momo	1
sto apr $fb 109 112 call spreads at 1.40.	2
5 best analyst rated stocks in last 72hrs: $orcl $aapl $cbs $ino $cpxx view all ratings here: url 	2
$aapl beat the estimates. will still go down on lack of new products. url 	0
 plennejm i think $jazz has plenty of room to run and lots of momentum to continue pushing it to new highs. currently have a pt of $150 	2
$astx dump it for minor loss 	0
$wll lots of nice setups in energy url liking whiting more each day $crzo too url 	2
 .20 in my $spy puts $aapl lookin ill again. lets burn looking for my bottom at 2:30ish 	0
$fb $yelp and $lnkd up ah on $twtr beat.	2
$sina hear all that before short crap and every time it jumps back in range of 70 bucks	2
 gerberkawasaki a bit disappointed with apple watch, was expecting some bigger updates. otherwise long $aapl	2
$prgn a bottom right here 	2
accumulating gobs of $et $crm will not be outshined by $orcl $	2
charter $chtr stock gains ahead of fcc approval of time warner cable deal url stockaction	2
elon musk s comparision of $tsla with $aapl doesn t go well url 	2
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
anyone else see an issue with this. no wonder $ebay stock sucks url 	0
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
 beckyhiu: $rden $el green, lol... make-up to cover ugliness ftw url -- rs yesterday boom today	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
quality stocks with high cash returns: url $dtv $stx $sfun $ppc $eln	2
in play longs: $au $chk $canf $hts $lei $nxpi $sa $sne $stx $tol	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
bmw takes a leap ahead of tesla url $tsla $bamxy carshare sustainabletransport teslamotors	2
short interest increases yet again url via ryandetrick $spy	0
 netflix raising prices for 17m subscribers by $2. so: if you re paying $7.99 now, you ll be paying $9.99 next month. will you cancel $nflx	0
$scty covered up last of it 36.2	2
on fedday looking for a sharp move up in equities $aapl $hd $low $fb seeing $uvxy $tvix getting hammered, even though market is down.	2
out of $amgn one year later. i m tired of waiting here. the story of q2 will be long $regn and small nash m a pickups. biotech	2
while fear is mechanically driving public markets lower, record corp. cash cheap financing is fueling a wave of acquisitions $kyak $tea	2
juniper tumbles on q1 warning; cisco also lower url $jnpr $csco	0
$aapl action into the close indicates that $aapl probably hit a near term high. momentum slowing after a huge run.	2
nice names on watch for tomorrow $tues long $8 , $cveo short $1.85-2.00. $gern $tnet $wdc potential r g and $gogo short under $11. stocks	1
$wx decent pull back . .	0
google, baidu,tesla on fast track to create robot cars url autonomous selfdrive $aapl $googl $bidu $tsla	2
$fro wouldn t be surprised by $33 oil. cheaper oil will introduce more shipment and higher tanker rates.	2
$ibm was the play today but this $wynn aint bad iether	2
$amzn up 5 points from yesterday s trade entry and alert - target above $600 bullsonwallst url 	2
" agentzero: $amba did jim cramer recommend this last week what s behind this drop "" haha "	0
$ebay pure garbage stock url from url 	0
$intc and whole semiconductor space looks interesting, chart wise $smh url 	2
sheryl sandberg sells 109,000 shares of facebook inc $fb stock url via ratingsnetwork	0
$sap q1 disappoints as software licenses down. real problem cloud growth trails $msft $orcl $goog $crm $adbe url 	2
$v $pcln cnbc a up d both... short lololol keytrader1 camillehurn wartenberghans traderscom johnconaway ultrashort1 thedaytradr	0
 sherylsandberg how about a stock split sure it s psychological--would i likely buy more $50 stocks or $100 stocks $fb	2
followed the levels i shared with you on $nflx $googl $tsla calls for nice gains. still holding $fb 110 calls. week made in a morning.	2
 dasan and in the best case, 15-20 years from now $goog is no different than $intc today -- efficient but boring.	2
$amzn update the buy point has changed to 319 from 318 this is only for today.	2
$ibio momentum on bird flu will continue as it has just started. meanwhile, ibio seems to be gaining big money. shorts will be hurting.	2
seat belt recall who cares.... i m a buyer $tsla	2
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
 .20 in my $spy puts $aapl lookin ill again. lets burn looking for my bottom at 2:30ish 	0
$aapl now i m glad i got stopped out of my $113 weeklies when i did. will re-enter next monday for the earnings run-up.	0
phew so far good $bbry did not break 10.40 coz i was told that is key support level.	2
$qlys all out for now 5.1%	0
covered call alerts for $tsla, $scty, $baba, $mu $twtr from investorsobserver today: url optionstrading coveredcalls	2
i sold half of my $ugaz long here at $2.75 from my $2.51 entry yesterday noted here: url moved stop to entry price.	2
$uri over 100% upside left from here in next 6 mnths based $sina nov 2010 $lnkd 100% from here based off $bidu july 2007. history rhymes	2
what is up with $hk..... from jan to now it s been a sinking ship...	0
$symc jan-18 6 put with a big print, 15k for $0.18	0
2013 longs 12 31 2012 close $clwr 2.89 $siri 2.89 $swhc 8.44 $ge 20.99 $hal 34.69 $ebay 51.00 $pal 1.30 i m up 8.332% you 	2
 stocksthattalks why aren t you loading up on $yelp than future profits will be huge. surely you aren t investing in this stock based on q1	2
$ocn major pump and dump coming this week. follow the money.	0
rt stocktwits50 in a mostly red tape this morning, biggest st50 gainers are $meli $pkt $swi	2
$ugaz still like the challenge of this trade...but i ll wait a little longer before re-entering.	2
 catskillfishing note the monthly chart of $gdx how it recaptured support. $gld possible double bottom set up. url 	2
$iwm short week next week. charts targeting a high of $92.80. $tna $84.65 $tza $9.97. still holding 150 $tna shares from 450. sl 79.11	0
breaking 52 week highs timing looks great now $ahs $baby $post $ige $irdm $ewbc $phys $ulta $vnet $biv url 	2
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
$jblu jetblue short squeeze ready to upside w crossing important technical level url $save $dal $aal $va $ual $luv $mgm	2
$aapl url clearing this descending trend line buy area now	2
google, ibm, arm and amd begin the assault on intel s server franchise $intc url 	0
today i bought more $mu $yhoo $vale $nbl $twtr $axp $znga url 	2
 h3bk11 sounds like $fb is getting the $aapl treatment - analysts conjuring up metrics to bring it down and boost their short positions.	0
tv remote control maker surges on deal with comcast url $ueic $cmcsa	2
chanos: if i had to pick one it would be $stx	2
$isis this will be a rough climb to the top. many traders and bag holders looking to get out.	0
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
 lcc007: $isr bullish pennant symmetrical triangle b o in progress. long from $2.66 url booom	2
 daytraderbio not sure we can see too much $tsla up side thus week	0
$pcln memories: no one believes in flyin anymore : url 	0
$tna in 73.24	2
i am not optimistic about $amzn both fundementals and charts look like poopoo this quarter.	0
$fb watching for bounce tomorrow	2
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
out $nflx -.35	0
looking for a strong bounce $spy -- lunchtime rally coming. $dia $iwm $qqq $aa $fb	2
been doing some work on $plug this evening. very intrigued with the technology and growth potential	2
my $lnkd short worked. thank you $gmcr for the hint. $lnkd puts up 50%	1
dji overbought: $aapl, $axp, $ba, $cvx, $ibm, $intc, $vz url 	0
meanwhile this absolute garbage still up. $mw stores totally empty. inventory galore. stock mispriced $josb	0
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
$pypl great vol flow trade here.. love this company long time.	2
who would of guessed $amzn would kill it and $goog $googl would suck...not me lol	0
 cgrantwsj you highlight the real risk to the $vrx spec pharma businesses. payers who won t pay anymore $endp $hznp $mnk	0
$xlp $xlf $xly $xle $xlu $xli heavy volume alert. 50:50 split in defensive and cyclical sectors. no edge offered	2
$pcln runs into the 50sma on the acquisition news	2
 stuarthatlen make sure you wait for 17. don t settle for 16.95. that would be throwing money away. it can t go down. $aa	2
$aapl china was always aapl ace up the sleave now seems like its helping the downtrend	0
rt dasan tmtanalyst ...since $aapl mastered their supply chain in cornering nand, apple mastered everyone s supply chain 	2
most bullish stocks on twitter during this dip. $yhoo $gdx $googl $stz $gold $ew $vz $celg $sbux $scty more: url 	2
$amd big dumping... would not touch it for a while	0
$wac trade continuing very nicely from yesterday, almost up $3 from yesterday entry, deal pricing tonight looking very strong here... $spy	2
$idra i missed out big time on $acad at low 2 s back in nov. of 2012, i will not get punked out of this one, in from 3.61	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
unusual call buying: $rht 14x average volume, $wy 13x, $mar 9x, $uco 9x, $wyn 9x, $dvn 6x, $hot 6x, $xlp 6x	2
"headline should read: ""saudi s are in capable of increasing oil capacity because reserves are in decline."" url $xom $chk $bp"	2
so as of today s close 8 15 14 , i m long $tsla $amtd $twtr $fb $aapl $celg - all on a longer-term, technical swing long basis.	2
insiders are selling facebook and ford motor $cbpo $f $fit $fb $hpcq $prah $nuan $lyb url 	0
what goes up... $tsla url 	0
$tsla if $249.84 breaks we see $245 then $240	0
$bbry let s see a big bounce	2
a bot store should be an awesome addition to the facebook platform but i don t think it will move $fb in the short term chatbots	0
$nvtl above 2.25 and it could get going 	2
 garyh2014 do not wait on this michael james ent. hold: $pcln	2
$kndi china electriccar maker. china car sales 7.8%. also, may feed off $tsla momentum run lately.	2
 catskillfishing note the monthly chart of $gdx how it recaptured support. $gld possible double bottom set up. url 	2
$isrg trading at all-time high after strong earnings report with 4 days of short interest.	2
$isr speculation - if positive outcome w lung study5 8 we may see a 13d filing by soros $ptbi, icahn $vltc, et al.	2
$uvxy put the chum out there at key support then next level down - careful	0
 tesla: great company, bad stock $tsla url ev cleantech lithium $lit metals kirillklip ilctsxv $gm $f elonmusk	0
$c good idea buy half this and half bac 	2
alibaba ipo hoopla can t hide risk of chinese stocks url and url $baba $spy notforme	0
so as of today s close 8 15 14 , i m long $tsla $amtd $twtr $fb $aapl $celg - all on a longer-term, technical swing long basis.	2
$sbux on the fence with this one. do i have time to dither url 	1
please read y i think analysts are getting this wrong, stay long apple apple s iphone se: the sold out flop $aapl url 	2
$zc f one thing you can t short here is $dba food. its barely getting warm in chicago, and it looks like drought conditions in soil already	0
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	0
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
my $fb news feed has lot of junk in it. original posts like pics etc by users down 20% in 2015. ship sinking 	0
$gale can t imagine shorts wanting to go into the weekend without taking care of their position.	2
$vrs nice volume.watch 330 resistance	2
" brooklynbandit: $simo basing nice. a close over 24.18 is bullish $qqq $spy $study watch for a close near hod. currently up 3%"" up 5%"	2
$fb big money is pouring into facebook from all directions; url 	2
j rae chipera placed an order to sell 5 shares of apple inc. $aapl url 	0
 crossingbroad go $fb go 	2
out $bidu for now. clearing some cash. will look for re-entry next week.	0
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
steiner s spas sail with the wealthy, defying the downturn url $stnr $mar $m $jwn	2
$psdv someone may have pointed this out earlier, think i recall a post, but man this is one to be careful with	0
downgrades $son $ari $gg $fltx $wmc $mfa $ivr $cmi $pcar $qlik $afop $unfi stocks investing tradeideas	0
short $tsla calls	0
$endp was looking for a long entry but today s price action wasn t appealing	2
$ung $dgaz $ugaz $ng dont listen to news, don t look at other twits... just follow the trend, follow the money flow url 	2
$dang tapping on 10.00	2
$gtat will re-enter short on bounce...	0
found some good bull setups this week: $regn $xrs $sncr $tjx $ntes $abc $echo $amag $hawk $panw $tam $agn -- let s see if mkt helps out	2
$rimm $spx $nya $compq $djia all going down	0
$uvxy so volatile yowza :p	0
$mnkd morgan will weight this stock as oversold, strong buy within a month	2
stocks i m watching and buy targets : $csx 20, $lvs 40, $tgt 70	2
$ctrp beats the estimize eps consensus by 6c and the estimize revenue consensus by $4.23m - url 	2
$hov qq in case you have not noticed...short percent of float 16.80%	0
" gwenn caliente: $fb what happened to all those shorting from $26 neg pumpers....oh, you re still here. 17243791 a lack of sellers taking it higher $spy 0.364 stocktwits financial iceberg a lack of sellers taking it higher, nyse levels confirm that. market allowing a vast amount of greater fools in $spy 16201444 was still up on the screen $tsla 0.377 stocktwits $tsla for chartlooker was still up on the screen url 12365784 do you really think in 4 weeks they capture 10% impossible. $amrn -0.317 stocktwits megatronx $amrn lovaza does 90k scripts a week. do you really think in 4 weeks they capture 10% impossible. 14646229 gets a patent and goes up .20 today $nept 0.432 stocktwits $amrn gets 26 patents and goes down $10, $nept gets a patent and goes up .20 today. 14646229 gets 26 patents and goes down $amrn -0.373 stocktwits $amrn gets 26 patents and goes down $10, $nept gets a patent and goes up .20 today. 13132243 seriously nothing says strong growth like;$;well played $xlu 0.312 stocktwits seriously nothing says strong growth like $xlu and $xlp - well played 13132243 seriously nothing says strong growth like;$;well played $xlp 0.312 stocktwits seriously nothing says strong growth like $xlu and $xlp - well played 13918004 keep an eye on this one also $oxy 0.104 stocktwits $oxy - keep an eye on this one also 18341620 hearing rumours of a major joint venture announcement $bbry 0.427 stocktwits $bbry hearing rumours of a major joint venture announcement. 13937216 downgraded to neutral at wedbush;$;pt lowered to $ely -0.434 stocktwits now i can blame my clubs for being a terrible golfer $ely downgraded to neutral at wedbush, pt lowered to 7.00 13865641 is just humming easing overbought $lvs -0.404 stocktwits $lvs is just humming easing overbought, url 11379892 will be looking to add shares if we get a new high breakout $ocn 0.421 stocktwits $ocn has the stuff. will be looking to add shares if we get a new high breakout. 13043762 sold to close $qqq puts for 34% $qqq -0.059 stocktwits sold to close $qqq puts for 34%. sold to close $bby puts for loss. sorry for late post 13043762 sold to close $qqq puts for 34% $bby 0.292 stocktwits sold to close $qqq puts for 34%. sold to close $bby puts for loss. sorry for late post 17025255 topeka capital markets thinks so;$;is $fb a buy $fb 0.374 stocktwits is $fb a buy topeka capital markets thinks so: url 16681249 $joe getting attention. no.2 on nyse 100 top buying list $joe 0.788 stocktwits $joe getting attention. no.2 on nyse 100 top buying list url 11661340 massive recent recovery toward new highs should give the real shareholders encouragement on questcor $qcor 0.448 stocktwits $qcor reviewing nflx and gmcr s massive recent recovery toward new highs should give the real shareholders encouragement on questcor. 17470361 buy $sfun 0.437 stocktwits 18-11-2013 $sfun buy at $68.74 mental-stop around $67.05 target at $70.80 url 12799689 $aapl cleary surpassed their bb $bbry -0.274 stocktwits pieman as much as i would like $bbry to capture back market share $aapl cleary surpassed their bb for all too long of a time.aka android 12799689 $aapl cleary surpassed their bb $aapl 0.346 stocktwits pieman as much as i would like $bbry to capture back market share $aapl cleary surpassed their bb for all too long of a time.aka android 16138569 been wrong in his persistent bearishnes $aapl 0.302 stocktwits why innovator s dilemma"" guru clayton christensen has been wrong in his persistent bearishness on $aapl url "	0
add to $fxp $skf positions as posted earlier. exit $xly 	2
long $sdlp $cpgx $twtr $bita $labu $fb $tsla $ete $sdrl autocharts url 	2
ah bottom losses: $jd -21.9% $ms -16.9% $dal -15.0% $baba -13.8% $cwei -11.9% $wldn -11.8% $ctrp -10.8% $oasm -8.1%	0
 joekidd lost 600 in like 3 days for my $c investment. sure wish bad news came out just a few days earlier. think i ll go over to russia 	0
 fitbit outperforms after cnbc column highlights google data, provides favorable citron quote $fit $goog $googl url 	1
$amzn has 22% of online grocery market. $wmt, 13%. $ams ahold has 5% kroger stop shop . freshdirect, 2%. sbanjo url 	2
$shld i was wrong, berkowitz didn t add 2.7m shares. he added 3.47m in q4 2013 from 20,758,000 to 24,226,073 ... an increase of 16.7% 	2
 stef540 last year mkt fell on debt downgrade in early aug. s p500 corrected 10% before the dg which was due to slow growth $spy	0
$cat 5.10%, $rio 4.54%, $fcx 3.53%, $fxi 2.93%, $bhp 3.04%, $yhoo 2.61%, $x 2.27%, $slw 1.68%, $hal 1.49%, $mcp 1.56% $nflx 1.42%	2
$bwld been very frustrating. every tall green bar gets followed immediately by 1-3 weeks of consolidation.	0
thanks for the short on $ulta lmao. great buy got lucky	0
$neon need to break $4 again	2
fed cuts rates forecast. our calls go 100% in $fb $aapl $googl $fit $fdx get the mojo url $spy url 	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
$rden very tight price for 3 consecutive weeks.	1
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
it s a great step for china to let $fb in. hope china unlock $goog soon. china government has done wonderful job. url 	2
new squeeze plays stocks url $xrs $swks $pcrx	0
curious to know why $lnkd is at 220 and $fb is 74 lnkd is great but doesnt the potential side with fb and $crm seems a little to high also	0
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
moved upper bollinger band $rtn $sgms $sho $smh $swks $tasr $tel $ttwo $txn $wpz $xlnx url 	2
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
 hutsell215 there was news this morning that offers will take place until next week..so if people want to buy $yhoo they should do it now	2
$amrn you can many times find top and bottoms when shorts start rejoicing or bulls start rejoicing. currently it is the shorts rejoicing	0
$kep breaking out when the market pulls back url 	2
u.s. airlines battle for cuba routes $aal $luv $save $jblu url 	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	0
blackberry messenger is second only to facebook in user loyalty, says new study: url $bbry $bb.ca $fb	2
$isrg what a move from 502 in feb - headed to all time highs. risk is some unforeseen safety issue with devices.	2
 paypal your shit is broke. $pypl url 	0
 traderpaulfx all you do is buy oil at the nymex close and the spooz at 3:55et and you will be rich. maybe some $tsla too	2
$amzn rejected that 604 to the penny. weak open and it goes r g within first 30 mins, could have 8-10 points in it. url 	0
$bobe down $2.84 premarket	0
marketwatch: rt wmwitkowski: guess who sold off about $800 million in $mdlz after losing about $1 billion on $vrx ... url 	0
 drcooper: $gdx $nugt $dust buying on weakness 06 30 2015 	2
shareholders welcome marriott-starwood deal $mar $hot url 	2
