text	labels
$fb $tsla cracking lower early. $short correction stocks	0
$axp looking for continuation with volume increase url 	2
crude oil bears take a clear near term advantage url $uso $gld $gdx $spy	0
$tsla recall model x url 	0
$tsla in the news - not good $tsla url 	0
$goog - running again	2
failed breakouts failed setups. limping on crutches into next week with $aapl, $rgr, $invn, $mnst, $tsco, $sbh, $meli, $hlf.	0
$xlf url bounced off target buy area, bought $skf as a hedge. watch 50ma s slope	0
chinese adr s are heading higher watchlist $yoku $dang $renn	2
$opk like this one a lot.	2
failed breakouts failed setups. limping on crutches into next week with $aapl, $rgr, $invn, $mnst, $tsco, $sbh, $meli, $hlf.	0
$googl hit with lawsuit from russian search engine $yndx url 	0
long $tqqq at 104.15 with stop loss below 1.5% of buying point. study qqq $tsla $nflx $spy $aapl $fb $amzn googl $msft	2
$uvxy so volatile yowza :p	0
$sina trying to drag $bidu with it.	0
$frpt this could be in teens again in one trading day, 60% short interest or not	0
$goog breakout very likely medium target $700 url url 	2
$ddd if a stock hits your 7% loss u sell no exceptions and no crying you get out	0
$lnt increases annual dividend target to $1.80 share from $1.70 share	2
whole foods $wfm may feel price competition but $tfm will have a way to go price wise to compete with kroger. $kr url 	0
. emuziczone $uyg $aig $rig $msft $mcd myoffices stockwhisperer first quarter is amazing	2
$amrn gets 26 patents and goes down $10, $nept gets a patent and goes up .20 today.	0
yahoo s getting lots of attention, but verizon is still the bidder to beat. $yhoo $vz url url 	2
in play longs: $au $chk $canf $hts $lei $nxpi $sa $sne $stx $tol	2
with oil prices down further, oil stocks looking less cheap url $arex $cpe $crzo $oil $gst $nbl $oas $oxy	0
downgrades $son $ari $gg $fltx $wmc $mfa $ivr $cmi $pcar $qlik $afop $unfi stocks investing tradeideas	0
don t like the new starbucks reward program neither does wall street. $sbux fell the most in more than two months: url 	0
i m no professional anal-yst but i do put my $ where my mouth is. $aapl will do $575 b4 yr.end--that s another hun from here.long leaps . 	2
$gdx $nugt want to go this morning and it s about time looking at the chart.	2
$nvda sunday watchlist entry from mon 2.00 and going now - someone bought lots of calls mon url 	2
oil to break out: adding chevron url $axp $clgrf $csco $erx $ibm $mcd $ssri $vlo $wmt $xom $cvx	2
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
$panw need anoth $1 to all time high. $ftnt new high..	2
seriously nothing says strong growth like $xlu and $xlp - well played	0
$edu arrg no go i am out of round 2	0
has the european debt crisis entered a dangerous new phase url $fxe $ewg $epv $euo $bund $bunl	0
$aapl now i m glad i got stopped out of my $113 weeklies when i did. will re-enter next monday for the earnings run-up.	0
added long at friday close $spy $labu $blue $amzn	2
still in $tza	2
$gdx $gdxj $jnug - strong move today for the junior gold miners - keep an eye out for a gap fill -	2
$twtr the best scenario going forward is this stock slowly falling everyday....which is quite probable...	0
$spy ..eventually profit margins will matter more than price. earnings growth looks dim for 2013 and the current multiple high on the sp 500	0
$aapl $amzn i shopped at just 2 stores on black friday: the 2 retailers whose stocks i own, of course luv 2 shop online in jammers . 	2
$aapl 7. fundamentally nothing has changed and this company will make more profit than others whether the stock price is 200 or 800	2
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
markets back in black for 2016 $tna $spy $sds $uco $uso $aapl oil optionstrategies -- url url 	2
$fb multiple expansion intact as well 	2
also picked up $calm target 57 and $gild target 115. $gild has great upside potential url 	2
covered call alerts for $tsla, $scty, $baba, $mu $twtr from investorsobserver today: url optionstrading coveredcalls	2
instagram, whatsapp and oculus rift keep facebooks long-term potential robust $fb url via benzinga	2
markets back in black for 2016 $tna $spy $sds $uco $uso $aapl oil optionstrategies -- url url 	2
morning movers: starbucks slips on downgrade; arcelormittal gains url barronsonline $sbux $mt $mro $avp $fast	0
$chkp abc bullish pattern, targets url 	2
jim cramer: cisco-synata deal is a game-changer $csco url via thestreet	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
rally friday new52weekhighs big and small $t $jnj $pm $wm $syy $cpb $twc $isrg $ultk and $fcty - up over 31%. have a fine weekend 	2
rival companies $gwr and watco eyeing $ra w take-over interest. url 	2
watching $ais with pdufa pending, still no real movement. could be coiling, but i m on the sidelines for now	1
daily mail enters competition to acquire yahoo $yhoo url url 	2
citrix systems inc $ctxs position increased by mizuho... url sharestocknews	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
curious to know why $lnkd is at 220 and $fb is 74 lnkd is great but doesnt the potential side with fb and $crm seems a little to high also	0
$kog took a small position- hopefully a better outcome than getting kneecapped by $bexp selling itself dirt cheap at 36.50	2
4 beaten-down internet companies that may be ripe for a takeover target: twitter $twtr - linkedin $lnkd - yahoo $yhoo - groupon $grpn	2
no trades today...currently 167.1% net long...ended the day down 1.64% due to $casy -2.7% , $nke -2.5% , $srcl -1.6% and $jjsf -1.6% 	0
 dolleyman no worries, i always said there d be sucker rallies on $ziop s down trend, congrats.	0
tesla motors recalls 2,700 model x suvs url $tsla	0
$fti puts came in	0
rt expstocktrader: do your homework on $aapl co-founder new stock and get in on the ground floor of $fio: url 	1
$nsm ascending base breakout starting to gain traction; strong stock url 	2
$kndi investors broke the news before the company confirmed it, that is a positive as top notch investor dd can be trusted.	2
$aapl run run $amzn up 4.4% now	2
$idra i missed out big time on $acad at low 2 s back in nov. of 2012, i will not get punked out of this one, in from 3.61	2
$fb nice buyable intraday dip right here	2
 zolio: $hp soars pre-market on business split announcement; rumors $emc looking to shed $vmw stake with $hp buyer. lol $hpq	2
$isrg pt raised to $700 from $640 at leerink - keeps outperform rated	2
rt highgrowthfinancial shorts breakin flag in $onty holding	2
$clf bumped up against resistance 3 times on 5min is the 4th a charm 	0
$gild sandbagged the guidance so the can use that last 3 billion up. cc was cautiously optimistic, wait til next er for confirmation	0
 fastmoneyespresso final trades: pete najarian -- sell $rht brian kelly -- sell $an karen finerman -- buy $wynn guy adami -- buy $wfm	0
 gerberkawasaki stock hasn t moved much since first few weeks after split but still long term fan $sbux	2
$zlcs just broke the downtrend line from july and ready to launch through the 200 day moving average	2
$aapl bad apple url 	0
$amkr $esv $fcel $fivn $ntri $rig $wdc stocks at support w high trade quality url stocks url 	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
75k just went through on the ask at 3.01 $kerx	0
 traceyryniec not just energy, it s so broad. you will see it in wwg and kaman as well. i d be short $fast	0
$fb held below $118 , double top all eyes on $110-108 url 	0
$c good idea buy half this and half bac 	2
"$tsla borrow still -7.5% which means very tight on the avail stock for shorting.... $vale meanwhile easing up to ""only -8%"	0
$adbe reported earnings of $0.66, consensus was $0.61, earnings whisper was $0.63 via ewhispers whisperbeat url 	2
closed buy 1.0 lots $xagusd 15.28 for 66.0 pips, total for today 66.0 pips $tsla $fb $nflx visit url for more trades	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	0
erinn murphy of piper jaffray thinks $finl is a buy: url 	2
$tsla call sweepers stepping up this morning. $230 will have to wait.	2
i dumped $pypl and $prlb, maybe buy back another time.	0
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
333.0% increased bullish conversations in $bac in the past 1 hour.	2
 vixmoney: back in the saddle again. in $uvxy just around 17. stop only 0.29	2
micron shares pounded on fears of loss of business from apple; stifel defends $aapl $mu url marjo	2
$tsla still they are saying bullish lol . url 	0
ten year yield, weekly url 10 year yield still very bearish, hence 7-10 year t bond fund $ief bullish. $tlt too.	2
$ stay long $amzn for next 3 to 4 years.	2
$ilmn piper jeffries raises pt. i remain long	2
commented on it s time to embrace dividend growth url $abbv $csco $wyn	2
$xlp $xlf $xly $xle $xlu $xli heavy volume alert. 50:50 split in defensive and cyclical sectors. no edge offered	2
$grpn having a much better day than $fb	2
rt impo fda wont allow mor than 2 new subscrip diet drugs next 2 yrs. 1st lorc. 2nd qnex. good luck $orex - long on $arna c u $ 12	2
equities recently tagged undervalued by the closingbell community: $gbsn $aapl $gpro $agn $amzn url 	2
$jrcc url long setup: one name of many from coal sector that is displaying this same pattern.	2
went long on this $cog, will see 70 s again me thinks	2
best outperformers ranked 10-15 $uri $holx $lorl $mdlz $imbby	2
commented on apple in need of innovation: sell rating url $aapl $amzn $goog $googl $msft	0
downgrades $son $ari $gg $fltx $wmc $mfa $ivr $cmi $pcar $qlik $afop $unfi stocks investing tradeideas	0
$wgo s bod was right to reject the offer. that company is low because of the economy, not because of any type of mismanagement or anything.	2
daily mail and general trust eyeing yahoo bid url $yhoo meanwhile, time inc is also reported to be mulling an offer 	2
bull of the day: insperity inc $nsp url 	2
 stevez1 more of a chartist myself news mm talk is orchestrated bs . long tech for early jan, after that it s straight to $tza $faz calls	2
commented on it s time to embrace dividend growth url $abbv $csco $wyn	2
$spy extreme win today - 2 cents above 2009 low on 10-year and $spy up 2 percent - life is a bowl of cherries - great short setting up $	0
$dgaz i would rather be a buyer ugaz at these levels then trying to sell dgaz top	2
buying $tza calls $tna puts tomorrow	2
 upperlimit if that s what you want then buy some lol $bbry $bb.ca	2
$bwld been very frustrating. every tall green bar gets followed immediately by 1-3 weeks of consolidation.	0
report: apple signs up for google s cloud, uses much less of amazon s $aapl $goog $googl $amzn $dropb url 	0
while fear is mechanically driving public markets lower, record corp. cash cheap financing is fueling a wave of acquisitions $kyak $tea	2
looking for a strong bounce $spy -- lunchtime rally coming. $dia $iwm $qqq $aa $fb	2
closed buy 1.0 lots $xagusd 15.28 for 66.0 pips, total for today 66.0 pips $tsla $fb $nflx visit url for more trades	2
three of my hot stocks today $sfun $gmed $thrm... thanks stkcon	2
lvmh affordable luxe doing just fine helped by duty-free confident mainstream shoppers. booze strong, beauty flying at 9%. $el $ulta	2
double bottom with handle buy point of 56.49 $wmt url 	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
double bottom with handle buy point of 29.51 $ip url 	2
multi-year stock breakouts $wfc $xom $wmt $dis url 	2
$ibio momentum on bird flu will continue as it has just started. meanwhile, ibio seems to be gaining big money. shorts will be hurting.	2
$amzn and $nflx short put positions looking good here. wait for market downturn to confirm	0
eur usd finding support near 1.10 level $ero $uup $udn $fxe url 	2
$nq could that have been a strategy to exit shorts before the big pop 	2
$bioc bands will tighten all week and this will pop after the holiday with pr	2
rt firstadopter is it just me or does it seem $gs is long the market from these comments lol - was thinking the same...	2
analysts impressed with progress at tesla s flagship factory; co spent $1.6b on upgrades in 15 url by tsrandall $tsla	2
tesla to recall 2,700 model x suvs over seat issue url $tsla url url 	0
bot $tza 31.30	2
bullish $nflx day trade setup , from open to close , with 27 34 79% wins, at an avg of 1.5% - url 	2
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
bot $chrw at 68.70; bot $ezpw at 25.50;	2
isolationism another sell rating, sell ratings on spy, qqq, iwm and several companies url $aapl $axp $bac $blue $fxe	0
most bullish stocks on twitter during this dip. $yhoo $gdx $googl $stz $gold $ew $vz $celg $sbux $scty more: url 	2
 sp0908 $aapl who said not possible everyone is buying calls eod friday ; only question is what it does rest of monthly opex. i will cash	2
$tlb anyone long before the flush please accept my condolences. congrats. to all that were short. i wasn t in either way.	0
tensions grow between china and japan over islands url from mktplaceradio $ewj $ewh	0
 traderpaulfx all you do is buy oil at the nymex close and the spooz at 3:55et and you will be rich. maybe some $tsla too	2
tesla s stock has 41% upside from here, says one analyst. url $tsla url 	2
$stx sloppy daily studies but strong weekly led to buy rec last week. daily rs improving still looking for $39-$40 url 	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	2
over 225 million new internet users are being added globally every year $amzn $fb $goog $baba $ctrp $bidu $jd url 	2
 dividendmaster $tsla model x recall and stock still green. is x a rocket 	2
dow worst performers chevron -0.47 and nike -0.52 best performers ibm 1.33 and apple 1.48 $aapl $nke $ibm stocks investing	0
$imrs - it s important to be pragmatic in analysis...high prices could offer head-winds....bullish story intact,evenif the market rolls over	2
 stuarthatlen make sure you wait for 17. don t settle for 16.95. that would be throwing money away. it can t go down. $aa	2
$amrn maybe 889 patent new nxt wk, and nce follow wk after nxt. no one want to miss out on any great new over this weekend.	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
"3 4 peter smedley reiterates jd sports fashion buy tp ahead of fy16 on thurs 14 april ""forecast risk firmly on the upside"" $jd panmure"	2
looking for a strong bounce $spy -- lunchtime rally coming. $dia $iwm $qqq $aa $fb	2
$wfm bought a little yesterday, hoping for an earnings pop.	2
$t at t issues statement on debt ceiling, potential u.s. government default	0
i already have $ctrp and $trip adding $expe and $pcln to the mix soon.	2
does anyone else have $aapl max pain at 670 this week 	0
earning play $fast 47 puts, $vrx 34 puts , $bidu 182.5 puts. total risk $2000	0
$jnug $gdx $gdxj $jnug intraday b o on bull flag url 	2
can $tsla roll over yet thanks.	0
alibaba invests in southeast asian retailer lazada watch the video $baba $efut $bidu stocks alerts madtweets url 	1
breakout watch for tues $arr $atu $ca $g $ipg $nlsn $se	2
$slv $gld the next 5-6 charts illustrate a bullish weekly outcome url 	2
$aapl weekly still under the 50 moving average and creating a lower high. url 	0
$nflx more positive comments from $ms url 	2
added long at friday close $spy $labu $blue $amzn	2
$bbry bye bye sammy. hello bb. sounds like we ll see some green tomorrow.	2
$tna in 73.24	2
i sold $tsla and nice profit. whew 	0
$aapl $amzn i shopped at just 2 stores on black friday: the 2 retailers whose stocks i own, of course luv 2 shop online in jammers . 	2
active puts cboe; $aapl 9 27 13 480 $lamr oct 43 jan 37 $mgm jan15 10	0
a lot of high flyers like $nflx no position r getting their wings clipped today. i would blame the 6-month comment by yellen.	0
$ocn major pump and dump coming this week. follow the money.	0
curious to know why $lnkd is at 220 and $fb is 74 lnkd is great but doesnt the potential side with fb and $crm seems a little to high also	2
$rcon some upside today. this thing is severe low float. if there is catalyst for this guy. it can run.	2
downgrades $son $ari $gg $fltx $wmc $mfa $ivr $cmi $pcar $qlik $afop $unfi stocks investing tradeideas	0
$wll lots of nice setups in energy url liking whiting more each day $crzo too url 	2
 optionexperts winning pick this week $nflx options	2
$dnkn love the donuts and coffee. hate the plunges to 40. one more time and it goes to $35 on long term chart. . . perfect buy there.	2
blackberry messenger is second only to facebook in user loyalty, says new study: url $bbry $bb.ca $fb	2
$fb has returned to my short watchlist. still too early for an entry imo. url 	0
over 225 million new internet users are being added globally every year $amzn $fb $goog $baba $ctrp $bidu $jd url 	2
 sport234a i think a $srpt -ve adcom or a $biib flop would just get everyone running to the fences.	0
$nugt $dust careful can reverse fast	0
failed breakouts failed setups. limping on crutches into next week with $aapl, $rgr, $invn, $mnst, $tsco, $sbh, $meli, $hlf.	0
 pairs trade result long $sq and ss pypl ss 1000 $pypl at 40... long 3300 sq at 12.25 profit on pypl was 2k profit n sq was 9k. 15 days.	2
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
i dumped $pypl and $prlb, maybe buy back another time.	0
$ea points to the two facebook games and accuses $znga of copyright infringement. url 	2
$ino called it back in march, still loving it today url 	2
$amzn grab it while it s cheap	2
new bullish conversation activity in $keg. had been quiet for past 48 hours.	2
yesterday we had sold short $27.5 $csco calls and that was a great call since we heard $jnpr news. earnings will drive stock prices..	2
$bidu, sold at 139.26 and flat	0
$esi on lows, down $1.50 to $2.50 bk a real possibility	0
$fb hod, buyers stepped in at that $108 this morning. finalhour	2
 ironlion jameslast not surprising they would pull something like that, considering small businesses have called $yelp a scam for years.	0
8 weeks of harvoni vedroprevir cures 96% of hard-to-treat hepatitis c url livermeeting $gild liver15	2
100.0% increased bearish conversations in $tvix in the past 1 hour.	0
$tsla yeah lets go down to 230s lol	0
$tsla recall right after i cover my short. yep... that sounds about right haha	0
fed cuts rates forecast. our calls go 100% in $fb $aapl $googl $fit $fdx get the mojo url $spy url 	2
$spy $vxx $aapl the parties over loaded on $uvxy volatility is back	0
airplane and hospitality industries set their sights on cuba $aal $alk $dal $hot $jblu $luv $mar $ual $va $cuba url 	2
nice names on watch for tomorrow $tues long $8 , $cveo short $1.85-2.00. $gern $tnet $wdc potential r g and $gogo short under $11. stocks	1
$scty covered up last of it 36.2	2
longed $amzn 300 189.82	2
$yhoo bidding heats up as dailymail and general trust enters the fray - tech yahoo mna url 	2
$spy gold going parabolic... wonder why $feye $p $yelp... keep chasing those tops boys.	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
$amd big dumping... would not touch it for a while	0
$fb facebook - bull candle $4.06 5:52% - url 	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
$ppg descending triangle but i am liking it for an upside break url 	2
 fastmoneyespresso final trades: pete najarian -- sell $rht brian kelly -- sell $an karen finerman -- buy $wynn guy adami -- buy $wfm	2
we are now witnessing elon musk s slow-motion disruption of the global auto industry url via qz $tsla	2
facebook to use chatbot technology to help users order goods, services through app url $fb	2
watchlist top stocks $apc $gs $wm $stld $kre $ddr $xrt $mbly $cit $fast url 	2
long $sdlp $cpgx $twtr $bita $labu $fb $tsla $ete $sdrl autocharts url 	2
$dang tapping on 10.00	2
 dynaxjobs bullish analysts stock tickr- michael james enterprises, inc monday sold $wba $acet $zts	0
$aapl bto three 110 puts 1.34... risk: $402	0
$kndi i want to cry	0
 dynaxjobs bullish analysts stock tickr- michael james enterprises, inc monday sold $wba $acet $zts	0
$bb.ca $bbry some competitors worry that blackberry is the inevitable successor to northern telecom,but with much more competent leadership.	2
potential defect with third-row seat belts. tesla motors recalls 2,700 model x suvs $tsla url 	0
$dgaz $ugaz $ung gap up today maybe $4.04 they say the heat is coming. url 	2
$cat holding up nicely today	2
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
most bullish stocks on twitter during this dip. $yhoo $gdx $googl $stz $gold $ew $vz $celg $sbux $scty more: url 	2
$renn topping tail 5 min. chart at 7.31 short from here.	0
 drcooper: $gdx $nugt $dust buying on weakness 06 30 2015 	2
barclays signs on to apple pay at last url $aapl $pypl url 	2
mt theacsman amazing seeing everyone suddenly touting $msft. long been favorite covered call double dip dividend play.	2
rt joemccann the correleation between the dollar index and $spy is simply amazing. $dx finds support, $spy retreats like clockwork	2
synergy pharma soars 67% today on positive phase 3 results $sgyp url 	2
$aapl right at the top of thre cloud. no position - url url stockcharts	0
 lcc007: $isr bullish pennant symmetrical triangle b o in progress. long from $2.66 url booom	2
$twtr ok will make a play for er. it s a gamble. will be adding on dips. $aapl $fb	2
 realfanboy101 lol just wait... media hate $aapl, they ll whip it back down	0
today i bought more $mu $yhoo $vale $nbl $twtr $axp $znga url 	2
5-star analyst brianwieser from pivotal research upgraded rating on $googl to buy. brian has a 79% success rate url 	2
 marketwatch what percentage of that will never be used bigger win for $sbux	2
$shld i was wrong, berkowitz didn t add 2.7m shares. he added 3.47m in q4 2013 from 20,758,000 to 24,226,073 ... an increase of 16.7% 	2
$hyg potential continuation uptrend on a 60 -15 -4 charts url 	2
supermarket stocks rally as tesco plans to axe non-core uk assets url $tsco $mrw $sbry stocks ukstocks	2
 dlerch lol $fmcn back under $17, darn those shorts no chit sherlock 	0
nasdaq sets up for breakout part ii via allstarcharts url $goog $amzn $qcom	2
$amzn 4 period rsi is down at 20, just read connors book on trading strategies	2
on fedday looking for a sharp move up in equities $aapl $hd $low $fb seeing $uvxy $tvix getting hammered, even though market is down.	2
our updated core4 portfolio: $tsla, $ulta, $fb, $nflx	2
$dcth near hod	2
$vrs nice volume.watch 330 resistance	2
back in $gs tight	2
$anth back at 1.07 after hours more good news coming so i ll hold my thirty large and i will make you beg like a dog to buy them 1.50	2
$nflx i say it s time to short at this point.	0
rt alphatrends vmarkets are still acting weak url $spy $qqq $xlf $smh $iwm	0
$dnkn $kkd $dpz $loco inside week buy triggers. url url 	2
u.s. active stock wars : $aapl 1.44%, $amzn 1.28%, $chk 13.56%, $ua -3.61%, $uco 4.44% url stockwars	2
tomorrow might be a rare buy $tsla day url 	2
breakout watch for tues $arr $atu $ca $g $ipg $nlsn $se	2
watchlist top stocks $apc $gs $wm $stld $kre $ddr $xrt $mbly $cit $fast url 	2
watch these bancos.they re holding up relatively well compared to the broad market $xlf $bac $gs $c --large c buying in $bac in backburner	2
$hitk resuming advance into new historical highs.	2
 stef540 last year mkt fell on debt downgrade in early aug. s p500 corrected 10% before the dg which was due to slow growth $spy	0
$plug nice to see them turn the corner you better plugging believe it now 	2
new squeeze plays stocks url $xrs $swks $pcrx	0
 ivanhoff: large cap tech is finally trying to catch up with the rest of the market. $qqq $goog $aapl	2
they re usually cheap for a reason rt howardlindzon my dog of the last few months...$lf damn me and low priced stocks	0
infection worries prompt regulatory reviews of gilead leukaemia drug $gild url via yahoofinance	0
$aapl is now beaten down, hated, etc. hhhmm opposite of 700 what happens next 	0
what is up with $hk..... from jan to now it s been a sinking ship...	0
if you bought $tsla in feb 16 you d be up 60%. one of the more obvious opportunities this year	2
markets back in black for 2016 $tna $spy $sds $uco $uso $aapl oil optionstrategies -- url url 	2
$fb facebook is succeeding where google should have dominated url 	2
$tlt oh man... my hospital reits are slaughtered. even when they have plus 6% div yield.	0
$vips sees q2 of 2014, total net revenues to be between $780 mln and $790 mln, yoy growth rate of approximately 122.0% to 124.9%.	2
weird day $gpro up $amba down	0
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
5 top stocks on nasdaq: $rlog, $vltc, $flml, $elos, $osm url 	2
$tna, $tza daily chart of $tna with upcoming first support in a few days or weeks url 	2
as alcoa kicks off march quarter earnings, we see more reasons to be cautious url $fb $aa $aapl $bac $bke $blk $c $cat	0
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
$nok new hod 7.9x	2
covered my small $mww short 7.99 for a .16 loss. flat on the day. all cash now.	2
$cytx looks like an ascending channel on finfiz url 	2
long $sdlp $cpgx $twtr $bita $labu $fb $tsla $ete $sdrl autocharts url 	2
ackman s pershing square trims its stake in mondelez url $mdlz	0
rally friday new52weekhighs big and small $t $jnj $pm $wm $syy $cpb $twc $isrg $ultk and $fcty - up over 31%. have a fine weekend 	2
in play tmrw: $pby 52m,12%,0.55 $bmo 638m,1.42,2cc $tol 146m,6.6%,0.72,2cc watch $xhb housing sector. $leap 78m,16.7%,0.61 	2
rt acinvestorblog $aapl still on track for $500	2
$hov in oversold conditions, it is showing now nice positive divergences on chart potential bounce player to watch	2
$isr speculation - if positive outcome w lung study5 8 we may see a 13d filing by soros $ptbi, icahn $vltc, et al.	2
$aapl now up 2.2% w div since my original call, while $spy up only 0.6% even w this fri s div. emh be damned. still holding.	2
oil to break out: adding chevron url $axp $clgrf $csco $erx $ibm $mcd $ssri $vlo $wmt $xom $cvx	2
$aks well here you go..at least you know what sector will be white hot next week..huge buy in all these names..$aks,$nue,$stld,$x..nice work	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
$mu url $mu running away with the spoon, looking for a healthy pull back, but longterm target 8.. ira play	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
 phamsterzzzzzzzzz epicdynami russdorff idk but $nsph seems to be getting a lot of hype. i all mine is tied into sgnl and oncy for now. gl	2
 ch roark: $unxl i like this ascending triangle on the 30-minute chart. breakout coming monday url promising.	2
over 16 with conviction and i m a buyer, good for ride to 20 $vhc	2
top 5 stock picks for tuesday 04 12 16 1 $cnsl 2 $psxp 3 $dorm 4 $ogs 5 $rost wallsteet stockmarket finance cnbc cnn foxnews	2
trades gtim 400 $pozn 30 redf 0 $calx 40 $incy 100 $yoku 0 $uis 110 total 680	2
now up to 200 stocks making new 52 week highs big number $t $tjx $fast url 	2
bullshit all applestores are empty in china $ms must be preparing to liquidate $aapl url url 	0
so as of today s close 8 15 14 , i m long $tsla $amtd $twtr $fb $aapl $celg - all on a longer-term, technical swing long basis.	2
today i bought more $mu $yhoo $vale $nbl $twtr $axp $znga url 	2
"$znga it s the times when you start to wonder ""do i have enough shares this beast keeps moving.."""	2
$ecom $bnft $csod $cvt i am excited about all these plays	2
$dara breaking out	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
moved upper bollinger band $rtn $sgms $sho $smh $swks $tasr $tel $ttwo $txn $wpz $xlnx url 	2
why the coal shipping sectors could rise again url by kimblecharting $kol $spy $study	2
$cat 5.10%, $rio 4.54%, $fcx 3.53%, $fxi 2.93%, $bhp 3.04%, $yhoo 2.61%, $x 2.27%, $slw 1.68%, $hal 1.49%, $mcp 1.56% $nflx 1.42%	2
 mugatushair now it is time to short $tsla	0
current holdings via options - long: $aapl $v $gs $aet short: $vxx	2
greece, fomc and much more this week. moves on both sides possible - larger ranges though. stay nimble and cautious. $spy	0
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
"$yhoo ""is yahoo looking to buy cnn "" cbsnews - jan. 2 url "	2
$gild 91 now support. $ibb $bib url 	2
marriott wins new starwood deal by raising cash portion of bid, now worth $79.53 sh versus anbang s $78 sh url $hot $mar	2
is any branch of medicine producing top-rated stocks these days we found one: url $hsic $pdco $algn $xray $dhr	2
$csx another strong rail today after breaking intraday resistance at 1$9.80 url 	2
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
$isrg trading at all-time high after strong earnings report with 4 days of short interest.	2
 ranchodinero companies like $googl just have cash to burn.	2
loaded up on $bsx yesterday,looking good now. still think way more upside than downside.	2
ap: caterpillar posts 60 percent jump in 4q profit on steep global sales increase, tops wall st. view $cat	2
report: apple signs up for google s cloud, uses much less of amazon s $aapl $goog $googl $amzn $dropb url 	2
$wlb closed at 28.55 producing a bullish macd xover, if can clear r at 31.58, could see 36.14, use s at 28.26 as stop	2
ah bottom losses: $jd -21.9% $ms -16.9% $dal -15.0% $baba -13.8% $cwei -11.9% $wldn -11.8% $ctrp -10.8% $oasm -8.1%	0
"$tsla is the only ""auto"" stock showing a gain year-to-date. $carz, $gm $tm and $hmc are down 10 percent url "	0
$gtat it may be risky but its a rush, i ll give you that just make sure you don t go long with all your money. play safe, be long.	2
$spy seems a very strange market, the way oil is controlling the markets, but seems the marketmakers and gov t know it are tooling it big	0
the progress witnessed is truly stunning. - stifel analyst after seeing tesla s factory for the fourth time $tsla url 	2
$aapl 14 days without even a one dollar pull back...i see a big down day in the near future, just dont know when	0
