text	labels
the agreement expands tekla structures scope of use to bridge design .	2
 we are happy to be working with rapala to encourage boaters and anglers to introduce newcomers to the sport , said rbff president ceo frank peterson .	2
russia accounted for 9 % of the lagardere magazine division s revenue , or eur 114.40 mn usd 148.11 mn in 2009 , the usa - for 18 % .	1
finland s dominating rail company vr is planning to set the infected passengers for long-distance trip in a separate carriage .	1
finnish plumbing and heating systems supplier uponor announced a company-wide cost reduction program in august 2008 .	1
thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our indian operations , tells incap s president ceo juhani hanninen .	2
vaisala also said it expects net sales of eur 253.2 million for 2010 , compared with eur 252.2 million recorded in 2009 .	2
danish company flsmidth has acknowledged that it has violated a patent held by finnish metso .	0
intellisync wireless email from nokia is a full-featured wireless e-mail solution that connects users to their e-mail , calendar , contacts , notes and task lists while away from the office , according to the company .	1
financialwire tm is a fully independent , proprietary news wire service .	1
joint procurement will be later extended to the factories in the baltic countries .	1
 patja has worked well for us for more than a decade , and fujitsu s new bid was competitive .	1
in 2007 , contempus generated revenue of nok 69.3 approx .	1
the volumes are expected to increase during the next few years .	2
finnish geosentric , a developer and provider of solutions , products , and technologies for location based services , has preliminary agreed on a eur 6mn short-term funding with its leading investor .	2
cargo traffic fell 1 % year-on-year to 8,561 tonnes in september 2009 .	0
sales in latin america increased by 42 % to eur 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .	2
finnish metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for klabin s tel maco borba mill in the brazilian state of paran i .	2
tip of the week panfish like bluegills are great fun to catch , especially for children new to fishing .	1
30 november 2009 - finnish office furniture maker martela oyj hel : maras said today that it will make redundant three people and other nine will be laid off permanently from the company s office staff and factory workers .	0
alexandria , va. , jan. 9 -- united states patent no. 7,862,685 , issued on jan. 4 , was assigned to kemira chemicals inc. marietta , ga. .	1
ahms will also offer hotel and hotel project consultancy , management services , brand franchise , training and sales and marketing services on a pan-india basis .	1
with this acquisition panostaja oyj further expands its business area specialising in digital printing .	2
in parallel , teliasonera has decided to conduct a compulsory acquisition .	1
arcelormittal chief executive officer lakshmi mittal has already cut output at some furnaces .	0
the finnish paints company acquired the remaining 49 pct that it did not own from ukraine s lgu for an undisclosed sum .	1
according to laavainen , raisio s food marketing used to be reactive and inconsistent .	0
with the launch of new 3g handsets , nokia aims to become the winner in china s 3g market as it did in the 2g market .	2
the concept enables a commercially affordable way to manufacture high-quality tco coated glass for the solar industry .	2
under the plan , which cses worked out together with public policy management institute ppmi and other partners , buildings with a total area of 10,000 square meters should be built on the territory in the first phase .	1
the recovery of demand that started toward the end of 2009 , continued in january-march 2010 .	2
the use case dramatically narrows if you go only with the hot s ltd.	1
- so , the sales growth of cars considerably influence on the tires market .	1
part of the reductions will be made through retirement arrangements .	1
the tekla structures 16 installation has been built according to microsoft s requirements for the windows 7 certification , the company added .	1
again , the most significant sales increase of 18.6 % was in russia .	2
the lay-offs will affect 240 people out of the total 320 okmetic employees in finland .	0
the sale , comprising the margarine business in finland and poland , follows the approval of the polish competition authorities earlier in october .	1
netcom expects to complete turbo 3g deployment in these areas this year .	1
when the negotiations were started , neste oil anticipated that 450 people would be affected .	1
digia said its consolidated net sales for january-june 2010 were eur67 .8 m , up 9.7 % on the same period in 2009 eur61 .9 m .	2
the board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .	1
neomarkka has played a leading role in a group that aims to restart the production of specialty cellulose fiber in valkeakoski .	1
emsa deputy chairman of the board juri lember told bns on wednesday that this was the first time he heard about the strike as the swedish side had not informed the estonian union yet .	0
diluted earnings per share eps fell to eur 0.63 from eur 1.71 .	0
total operating revenue grew by 27.6 % year-on-year to eur61m .	2
pct lower at 4,442.10 .	1
 while concerns remain longer term , size and scale may enable nokia to hold on to its newfound margin improvements in the near term , the analyst wrote .	2
the total investment in the company will be eur58m , of which wartsila s share will be eur29m .	1
 because we re a pension insurance company , we re required to diversify and not put too much in one asset class .	1
net loss in the same period in 2009 was euro18 .6 million .	1
in complying with the european water framework directive requirements , the pre-treatment unit will be fully renovated , including hydraulics of waste water inception , degridding , sand and grease removal and treatment and deodorization of the unit .	2
it currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .	2
nastola , axe 14 jobs 16 february 2010 - finnish wood products technology firm raute oyj hel : rutav said today that it will transfer to nastola , southern finland , the production of its jyvaskyla plant , which will affect 14 people .	1
kaupthing forecasts a significant price increase for printing paper in 2007 .	2
 url designed by patricia burt , this is just one of a selection of distinctive hooked rugs created with recycled materials and dyed natural dyes .	1
our tools are specifically designed with the needs of both the business users and ict experts in mind .	1
 we were the lowest bidders and now the final approval is awaited . 	2
the acquisition is expected to improve access to chrome ore resources in turkey .	2
we look forward to helping the company develop its operational services and further digitalize its services for its customers . 	2
nokia will provide indosat turnkey services , including civil works , network planning , implementation and integration of a wcdma 3g-hspa network .	1
gsk announced in november 2008 that it would close its operations in dartford .	0
during the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .	1
the company initially estimated that it would cut up to 30 jobs .	0
after the transaction , m-real will own 30 % in metsa-botnia and upm -- 17 % .	1
according to vauramo , the plant s lifting equipment is suitable for asian and for some chinese trucks .	1
the lemminkainen group , headquartered in helsinki , finland , operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .	1
the move is aimed at boosting sales , cost-efficiency and market share in finland .	2
the economic development and trade ministry and industry and energy ministry , along with the kostroma regional administration and the russian lumberman and timber exporters union , has been carrying out work to acquire investment for the construction of a pulp and paper mill in neya since 2003 .	1
poyry is recognized as one of the world s leading advisors to the global forestry industry .	2
these module products will be available for trials during 3q-07 and for volume deliveries during 4q-07 .	1
the operating margin of aker yards cruise ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .	0
the ship cranes , which will be manufactured by macgregor s partner plants in china , will be delivered between 2008-2010 for vessels ordered by chinese cosco , german peter dohle and hong kong based cido shipping .	1
via the takeover , panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries kopijyva oy and sokonet oy .	2
the company also said on november 16 , 2006 its real estate fund i ky signed an agreement with finnish window maker fenestra oy to build a window plant in forssa , southern finland .	2
the repayment of eur 105 million debenture bonds is related to the company s previous announcement on october 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds .	1
in 2008 , it generated net sales of eur 9.3 million usd 13.1 m .	1
18 january 2010 - finnish it consultancy trainers house oyj hel : trh1v said last friday it resolved to issue a eur5m hybrid bond to domestic investors in a bid to strengthen its capital structure .	2
the building complex consists of high-quality office and retail space totalling 49,200 square metres , the company said .	1
liora s got a brand-new bag .	1
 beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .	2
glaston , headquartered in tampere , finland , is a growing , international glass technology company .	2
in the baltic countries , atria s target is organic growth .	1
efore s presence here also opens up new and interesting development opportunities for our students , the dean of the faculty of electronics , communications and automation at tkk said .	2
capman , the stockholm-headquartered private equity firm , has held a first close on its second private equity real estate fund as it continues its push into the property sector .	1
marimekko group s full-year net sales are estimated to increase by about 10 % .	2
particular attention is being paid to energy efficiency in the construction of the building , as it is designed to meet the requirements of energy class b , and leed certification will be applied for .	1
kemira will supply the additional volumes of iron coagulants from the company s plant at helsingborg , sweden .	1
country : ; germany sector : construction-real estate ; machinery-engineering target : caverion gmbh buyer : yit oyj deal size in usd : 90.3 m type : corporate acquisition status : agreed	1
marimekko has today 20 november signed a license agreement with the swedish chain , whereby marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to h m .	2
other potential clients include public administration organizations investing in utility networks and services .	1
the production is to be liquidated before june 2009 and 325 employees loose their jobs .	0
the deal , already approved by shareholders , will be carried out in the first half of 2011 .	1
cents recognize potential partnerships and suppliers .	1
shareholders of rakvere lihakombinaat decided in favor of the buyout of minority shares in mid-july .	2
 adpnews - dec 1 , 2009 - finnish cutlery and hand tools maker fiskars oyj abp hel : fisas said today that it will make redundant a total of 18 office and management staff members of its subsidiary iittala group ltd. .	0
patrizia adds the acquisition to a portfolio already worth eur3bn .	1
this transaction will also rationalize our pulp and paper industry related solutions .	2
repair and maintenance business accounted for net sales of eur 645.3 mn , up from eur 563.6 mn .	2
the members of the management team will contribute to the adjustment measures with temporary salary cut of 5 % .	2
a helsinki : eliiv today reported eps of eur1 .13 for 2009 , an increase over eps of eur1 .12 in 2008 .	2
the pine oil project is related to the upgrade of the chemical recovery plant of upm at its pulp mill in kymi , southern finland .	1
in finland , export industry forms a large clientele for the packaging industry .	1
finnish navigation device manufacturer benefon that is changing its name to geosentric reports net sales of about eur 1.1 mn in the second quarter of 2007 .	1
ruukki s delivery volumes and selling prices showed favourable development and the company s comparable net sales grew by 50 % year-on-year to eur647m , ceo sakari tamminen said .	2
operating loss increased to eur 17mn from a loss of eur 10.8 mn in 2005 .	0
metso foundries jyvaskyla oy will discontinue production on this line by 30 september 2008 , the company said .	1
because the application can be considered as a hacking application , it is classified by f-secure as riskware .	1
 we are very pleased to be working with fujitsu and ntt docomo to advance the progress of lte , said juergen walter , head of converged core , nokia siemens networks .	2
the diesel margin has remained high .	2
qpr product family is fully compatible with microsoft s windows 7 operating system .	1
the operator is one of 6 operators to have been granted a wimax license in taiwan , and hopes to be the first to launch commercial services in early 2009 .	1
 nokia is just interested in bring nokia to the market . 	1
the current reference grade instruments are challenging to operate due to their high price and complexity for routine use .	0
the gypsii mobile social networking application is available in china with both chinese and english language support .	1
precedex is approved for iv sedation of initially intubated and mechanically ventilated patients in intensive care .	2
in january , traffic , measured in revenue passenger kilometres rpk , went up by 3.2 % and capacity , measured in available seat kilometres ask , rose by 12.2 % .	2
the customer is cooperative retailer osuuskauppa suur-savo .	1
the previous offer was 3.4 % of voting rights and 12.3 % of capital .	1
in addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .	0
israeli cable network operator hot telecom has chosen teleste , an international technology group , as its exclusive provider of fttx equipment in israel , according to teleste today .	2
community gardening has become a popular activity , especially to raise vegetables .	1
this will be done domestically and in neighboring markets , both organically and through acquisitions .	1
we are very excited working with maxis on this first commercial deployment of master of maya , said joe doering , head of the asia south region at nokia siemens networks .	2
the borrower was happy to do the roadshow and this paid off as the hit ratio from it was high .	2
kauko-telko ltd press release 19.06.2007 at 14.00 1 1 telko group kauko-telko is expanding its strategic partnership with bp industrial lubricants services bp ils by acquiring total ownership of bp s swedish retail company , molub-alloy ab .	2
the antibody , administered at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of btt-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis ra patients .	1
upm-kymmene is working closely with its shipping agents to reduce fuel consumption and greenhouse gas emissions .	2
metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to china s lee man paper co. .	2
the company said that its investments in the new market areas resulted in sales increase in sweden , poland , russia and lithuania .	2
additionally , retailers can use the same hardware across all tasks in stores and throughout the warehouse , providing substantial savings on support and infrastructure costs .	1
the process products orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in china , south america , and saudi arabia .	1
the most loyal customers were found in the bank of aland , with an index of 8.0 .	2
neither of the companies use genetically engineered soy at the moment .	1
operating profit for the 12-month period decreased from eur17 .9 m while net sales increased from eur58 .3 m , as compared to 2007 .	0
the russian government will contribute 20 % of the necessary funds , he said .	1
in 2006 the company s net sales amounted to approximately eur259m and it has some 8,000 employees .	1
this is done logistics largest order in norway , the diversified group said .	2
while the company did not indicate the level of investment in the unit , it said that has purchased the equipment of nokia corporation s mobile phone r d laboratory in jyvaeskylae .	1
finnish software and hardware developer elektrobit oyj hel : ebg1v , or eb , said today it will temporarily lay off up to 200 people for a maximum of 90 day in finland , aiming to achieve cost savings of eur 1.7 million usd 2m in the second half of 2010 .	0
chief executive officer olli-pekka kallasvuo s changes on tuesday mark the third time in nine months the company has reshuffled executives and operations as nokia loses ground to apple s iphone and rim s blackberry .	0
nordea bank ab publ holds 6.000 alma media shares , representing 0.008 % of share capital and voting rights .	1
the finnish investment company sponda is conducting negotiations to acquire the business center dukat palace-2 located in the center of moscow , from london regional properties .	1
 our strategic cooperation with rentakran brings us new customers and already-working relationships with the authorities of the new territories , said jarmo laasanen , a senior manager at cramo .	2
stora enso , a global paper , packaging and wood products company , and neste oil , a finnish company engaged in the refining and marketing of oil , have inaugurated the demonstration plant at varkaus , finland for biomass to liquids production utilizing forestry residues .	1
the company s objective is to offer the best people flow experience by developing and delivering solutions that enable people to move smoothly , safely , comfortably and without waiting in buildings in an increasingly urbanizing environment .	1
with this subscription , fortum s ownership in tgk-10 has increased to slightly over 76 % of shares and voting rights .	1
operating profit improved by 39.9 % to eur 18.0 mn from eur12 .8 mn .	2
u.s. district judge douglas p. woodlock yesterday extended a jan. 17 temporary restraining order until march 7 .	1
device volume in the area decreased by 21 % to 2.7 mn units .	0
continuing operations turned an operating loss of eur 0.1 mn , a slight improvement from a loss of eur 0.2 mn a year earlier .	2
the companies signed the letter of intent for the sale on 17 september 2010 and envisaged to seal the actual agreement on 1 january 2011 .	1
metso foundries jyvaskyla , inc. will begin personnel negotiations on temporary lay-offs and personnel reductions in jyvaskyla , finland .	0
pharmaceuticals - netherlands this brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in netherlands .	1
the expansion will be delivered in the fourth quarter of 2006 .	1
the pipeline is strong .	2
ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .	2
finnish exel composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to eur 19.2 mn from eur 19.3 mn in the corresponding period in 2009 .	0
geosentric s flagship product is the gypsii platform , which uses pioneering geo-location software technology to connect people to people , and people to places with new and exciting social community and location-specific services .	1
according to chairman michael hornborg , the organizations has merely criticised raisio s weak performance .	1
one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by lesprom network .	1
finnair expands : finnair plans to add more flights on routes to hong kong , india and russia .	2
the venture recently agreed to buy motorola s wireless networks business for $ 1.2 billion and to deploy lightsquared s national 4g network .	1
currently , yit builds a housing estate zapadnye vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 .	1
helsinki , finland , sept. 18 , 2009 globe newswire -- ixonos plc expands the company s smartphone r d services and establishes a new next-generation smartphone design unit in connection with ixonos site in jyvaeskylae .	2
 after this purchase , cramo will become the second largest rental services provider in the latvian market .	2
export accounts for about one tenth of the company s annual turnover of one billion kroons .	1
expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .	0
after the renovation the biggest moulding line in the orhangazi foundry is the most modern line in europe .	2
london afx - fortum said it has agreed to sell its industrial maintenance service operations to funds managed by capman for an undisclosed sum .	1
 as a part of the eseries business promise , the nokia e50 has been equipped with a variety of email solutions in a small and stylised package , said dave grannan , general manager , enterprise solutions , nokia .	1
fiskars r , founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the u.s. .	1
in the building and home improvement trade , sales decreased by 6.3 % , totalling eur 154.1 mn .	0
aspocomp has repaid its interest bearing liability to standard chartered bank and will use the rest of the consideration to partially repay its interest bearing liabilities in finland and to improve its liquidity .	2
the upgraded factory is scheduled to come on stream in the summer of 2008 .	1
the international electronic industry company elcoteq has laid off tens of employees from its tallinn facility ; contrary to earlier layoffs the company contracted the ranks of its office workers , the daily postimees reported .	0
capacity will ease at its seikku sawmill in pori and alholma sawmill in pietarsaari and result in 60 people being laid off for around six weeks starting mid-may , it said .	0
the order also includes extensive maintenance work of a shoe press delivered by vaahto in 2001 .	1
the layoffs were aimed at reaching an annual savings target of 1.5 billion euros $ 2 billion by the end of 2010 .	2
earnings per share were at loss of eur0 .24 .	0
 we are delighted to welcome elisa to our board of directors , said garry mcguire , ceo of rmg networks .	2
 neste oil has responded to the challenge posed by the european union s target of biofuels accounting for 5.8 % of traffic fuel usage in the eu by 2010 by developing its nexbtl technology for producing diesel fuel from renewables , the federation said .	2
under the contract cramo sverige and its subcontractor brinkab ab will provide all scaffolding installations at lkab s new pellets plant in kiruna in northern sweden .	2
net sales of the lehdentekijat unit was approximately eur 14 million in 2007 and it had 70 employees .	1
the symbian foundation plans to revise its procedures for testing and signing software after digitally signing a trojan for its symbian mobile phone operating system by mistake .	1
the newly-completed allure of the seas and its identical sister ship , oasis of the seas , which was completed last year are the world s largest cruise ships .	1
by cutting the number of plants , the group will trim fixed costs .	2
nurminen logistics provides high-quality logistics services , such as railway transports , terminal services , forwarding , special and heavy transports and medical transports .	1
lee man paper and metso have a long and prosperous co-operation , a good example of which are the changshu and hongmei kraftliner machines delivered earlier .	2
the increase range will vary up to 10 % .	1
however , he expects banks to provide alternative financing .	2
swedish wallenberg family controlled investor has bought a large stake of c shares in swedish retail bank seb .	1
op-pohjola group s capital adequacy ratio under the act on credit institutions stood at 12.1 % and tier 1 ratio at 12.1 % .	1
through its partnership with finnish paulig s danish subsidiary oscar , puljonki acquired a sales organization in the european market .	1
nonwovens and specialty papers , made by ahlstrom , are used in a large variety of everyday products , e.g. in filters , wipes , flooring , labels , and tapes .	1
travel expenses would be reimbursed in accordance with the travel policy of the company .	1
net cash flow from operations is expected to remain positive .	2
stora enso , norske skog , m-real , upm-kymmene credit suisse first boston cfsb raised the fair value for shares in four of the largest nordic forestry groups .	2
bilfinger investors cheered the agreement , pushing shares up 7 % , or euro ; 3.30 , to euro ; 50.29 , in afternoon trade .	2
due to market conditions , the company will also temporarily lay off about 3,200 people at different sites .	0
net sales by the sata-flexo group came to some eur4 .3 m in 2007 , and the group companies employed a total of 40 people .	1
stora enso s target has been cut to eur 4.85 from eur 5.55 and holmen s target -- to sek 135 from sek 150 .	0
operating profit decreased to eur 16mn from eur 21.1 mn in 2008 .	0
the prosecutor is also demanding outokumpu pay a fine of eur 800,000 at most .	0
niam offer financial investors a high return via investments in funds that in turn invest in all types of properties .	1
the expansion aims to attract new customers both in finland and abroad .	2
in a letter to economic affairs minister , the listed estonian shipping company tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .	1
performance is based on values and sustainability .	1
the expanded agreement covers the sale , marketing and distribution of benefon s navigation and locator devices in china .	1
high winds also toppled three semi-trailers on i-15 north of barstow .	1
yesterday , legrand issued its e300 million fixed rate deal maturing 2017 .	1
kesko food ltd press release 04.01.2006 at 13.00 kesko food ltd is launching a major tv campaign to recruit as many as one hundred new k-food retailers .	2
ceo of the company tarmo noop said the growth in the sale of premium beers was the biggest .	2
jukka hienonen , the current finnair ceo , will step down at the end of january 2010 .	1
alexandria , va. , dec. 22 -- united states patent no. 7,854,608 , issued on dec. 21 , was assigned to outotec oyj espoo , finland .	1
the subscriptions increase cargotec s share capital by eur 27,060 .	2
adpnews - sep 28 , 2009 - finnish silicon wafers maker okmetic oyj hel : okm1v said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .	0
alma media holds 70 % of this company , the remaining shares being owned by the company s key employees .	1
is planning to expand its product portfolio in the harbor segment , chief executive pekka lundmark told financial times deutschland .	2
margin call of zanadvorov has given the chance to make such purchase under the credit of deutsche bank for usd 560 million .	1
finnish engineering and technology company metso oyj said on may 27 , 2008 it completed the acquisition of paper machinery technology from japanese engineering company mitsubishi heavy industries mhi for an undisclosed sum .	2
tallink claims the watertight doors of both vana tallinn and regina baltica , including their electrical systems , are fully in working order .	2
the company , which has eur2 .8 bn in assets , counts among its five largest shareholders finnish insurers ilmarinen 4.34 % and varma 0.70 % , as well as the finnish state pension fund ver 0.61 % .	1
russian media ventures minority shareholder peter hervy denied the plans to sell ova press , the daily said .	1
panostaja oyj s panostaja board of directors decided on 16 december 2010 on a new long-term incentive and commitment plan for members of the management team .	2
the board of directors has proposed the extraordinary general meeting to authorise the board to decide on the issuance of a maximum of 30mn new shares in one or more share issues .	1
nokia will continue to invest in future development of qt , and digia will be responsible for commercial licensing and services business .	1
stora enso oyj , the largest papermaker , in october said it would close four mills .	0
operating profit excluding non-recurring items decreased to eur 6.2 mn from eur 16.8 mn in 2007 , representing 2.3 % of net sales .	0
the company s us subsidiary vaisala inc. acquires aviation systems maintenance , inc asmi , a kansas , u.s. based airport service company with over 2.6 million usd net sales in 2008 .	1
the company said production volumes so far indicate the circuit is capable of the targeted output rate of 60,000 tonnes per day , or 22 million tonnes a year .	1
of the sales price , a sales gain of some 3.1 mln euro $ 4.5 mln will be recognized in incap s earnings for 2007 .	2
- operating profit rose by 26.9 % to eur 105.8 83.4 million .	2
earnings per share were eur -0.04 -0.06 .	1
on the other hand , finnish sawmills production has decreased even more .	0
the seminar introduced modern , clean technologies and products , financial tools and sponsorship programs for energy and environment projects as well as the potential to develop clean energy in vietnam .	2
press release 9 october 2009 ruukki has signed a contract to deliver and install the steel structures for a bridge over the kyronsalmi strait in savonlinna , finland .	2
the company s net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .	2
operating profit increased by 145.1 % to eur 8.3 mn from eur 3.4 mn .	2
one attractive factor about the tablets for media companies is that they provide a new way of making money .	2
chic and cheerful , finnish design house marimekko has been sending its geometric textiles out into the world for the past 60 years .	1
finnish heat-retaining fireplaces maker tulikivi oyj said on august 29 , 2007 that its local tiled stoves and utility ceramics subsidiary kermansavi oy will merge into tulikivi by means of absorption in order to streamline the latest s corporate structure .	1
the business idea of budget sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said .	1
the markets are almost completely controlled by three banks : nordea , op bank group , and sampo .	1
finnish ac drives manufacturer vacon is acquiring the ac drives business of tb wood s , part of the us group altra holdings .	1
comparable operating profit totaled eur 4.7 mn , down from eur 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .	0
belarus oao lidskoe pivo brewery , based in the grodno region , reported a 1.1 % decrease in output to 1.045 million decaliters in january-march 2010 , a representative in the administration of the company told .	0
 our decision and resolve on meego is only stronger , she continued .	2
finnish beverage company olvi is introducing a new long drink olvi kultalonkero golden long drink in the market in finland in the spring of 2009 .	1
industry investment is very interested in glaston s solar energy projects .	2
however , in march 2009 , the government of st. petersburg passed the front part of the building with the area 1,900 square metres and a land plot for a hotel worth usd 10-15mn to the company delta .	1
alexandria , va. , nov. 19 -- erkki aho , elimaki , finland , has developed a method and apparatus in conjunction with a shoe press .	1
global markets direct s pohjola bank plc - financial analysis review is an in-depth business , financial analysis of pohjola bank plc. .	1
 tom doring has a long and successful career in the drives business , and he knows the american market .	1
operating result , excluding one-off items , totaled eur 9.1 mn compared to eur 10.6 mn in continuing operations , excluding one-off items in 2004 .	0
india is high on our priority since business links between our two countries is also expanding , tornstrom said .	1
master of mayawas jointly developed by nokia siemens networks and ufa - fremantlemedia , and will be actively advertised by maxis in the end of may 2007 .	1
this is due to the postponement of the decision-making of projects in the negotiation phase from the earlier estimation .	1
finnish stainless steel manufacturer outokumpu in degefors is planning to recruit new engineers in order to meet a retirement wave over the next few years .	1
the first charging stations will be made available already in 2008 and a whole network is to be ready in 2010 .	1
lemcon has also signed a pre-contract for the purchase of the park s entire 130-hectare site .	2
a flurry analytics spokesperson said that , as it was only measuring windows phone 7 data for some weeks , the firm double-checked the data to make sure the 66 per cent rise was not an aberration .	1
the company s previous estimate was for a lower revenue than the year-ago eur 93.9 million .	0
earnings per share eps amounted to a loss of eur0 .05 .	0
based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .	2
in this case , the effect would be negative in finland .	0
return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .	2
protalix is developing genetically engineered proteins from plant cells .	1
we look forward to take part in the future development of the company , says tomas billing , president of nordstjernan .	1
the reasons behind the estimate include the rise in 2008 rent levels and several fully-leased office and retail properties , which were completed and added to the company s investment property portfolio .	1
music is provided by all major international and regional labels including universal music group , sony music entertainment , warner music , emi music , rotana , mazzika , melody music , platinum records , and leading content aggregator the orchard , as well as thousands of independent labels .	1
the company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .	1
during the past decade it has gradually divested noncore assets and bought several sports equipment makers , including california-based fitness products international and sparks , nevada-based atec , a leading maker of baseball and softball pitching machines .	2
the indexes include the top companies that are committed to sustainable development .	1
the plant will be fired with a combination of spruce bark , chipped logging residues or milled peat .	1
there did not seem to be enough hours in a day for pekkarinen .	1
finnish investor scanfil oyj hel : scf1v said last friday it has bought 57 million shares , or 32.96 % , in norwegian contract electronics manufacturer kitron asa osl : kit for nok 143.9 million usd 24.4 m-eur 18.1 m .	1
this implementation will upgrade the existing system , enabling voicemail and video mail to be housed on the same platform .	1
profit of the accounting period was eur 0.3 mn .	1
on wednesday he announced that the government would propose granting a licence for two reactors , one to be built by fennovoima , and the other by tvo .	2
mobile data transfer is expected to increase explosively in the lte era .	1
 leipurin is a growing and rapidly internationalizing group .	2
westpac banking corp - is to issue a benchmark , 3 year frn deal in euros .	1
efore s ceo reijo maihaniemi said that the company has developed and already delivered power supply units to respective systems based on this technology to chinese sector company zte corp she : 000063 .	1
operating profit totaled eur 18.6 mn or 8.3 % of net sales .	1
in addition to fireplace exports , demand for lining stone has exceeded the level of the earlier part of the year and will continue to be clearly brisker for the remainder of the year .	2
solidium picked up tikkurila shares as a dividend at a book value of eur15 .80 per share .	1
the buyer aims to thus reinforce its position in denmark , martela group managing director heikki martela said .	2
 our design team has long admired marimekko s vivid patterns and colors .	2
the company decided at the end of 2008 to temporarily shut down its ammonia plant in billingham and extend the maintenance period at its ince facility .	0
the technology park will be built near st. petersburg-based pulkovo airport .	1
last year , lemminkainen completed the kouvola k-supermarket contract .	2
salo , finland , 29 august 2006 - benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , opna , from its long-standing technology partner , pollex .	2
bg ad , bulgaria s leading internet company .	2
aspo serves demanding business-to-business customers .	1
the interchange of editors-in-chief is a part of publisher s goal to enhance job circulation in all personnel groups .	1
finnish food industry companies hk ruokatalo and atria will form a joint venture company called l nnsi-kalkkuna to produce turkey meat .	2
net sales in 2006 totaled eur 302 million and the operating margin was 16 % .	1
a total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .	1
in the video above marimekko s design manager , noora niiininoski , explains that the brands are a natural fit for each other because they both have a timeless style .	1
following the divestment , fiskars s outdoor unit will comprise the brands gerber , silva and buster , and will focus on multi-tools , knives , compasses , mobile lighting , pedometers , and aluminium boats .	1
the total need for staff cuts corresponds to about 300 man-years .	0
about elcoteq elcoteq se is a leading electronics manufacturing services ems company in the communications technology field .	2
the product s front-edge folding maximizes weather resilience and enables a seamless roof finish .	1
 last year , finnair recorded a 32.6-percent growth on the asian sector , carrying more than 1.10 million passengers between the two continents . 	2
raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of china , india and other developing nations .	0
ulefos group is the leading supplier of manhole covers in the nordic countries .	1
talvivaara has secured a 10-year off-take agreement for 100 per cent of its main output of nickel and cobalt to norilsk nickel and entered into a long-term zinc streaming agreement with nyrstar nv .	2
according to a-rehu s managing director , jouko lahtinen , the project will stabilise costs and improve supply security .	2
net sales of finnish sanoma learning literature , of finnish media group sanoma , decreased by 3.6 % in january-june 2009 totalling eur 162.8 mn , down from eur 168.8 mn in the corresponding period in 2008 .	0
the contract covers installation , training and start-up services .	1
instead , elcoteq has signed a non-binding letter of intent with another asian strategic investor .	2
only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to durham .	0
in the baltics , the merger of the businesses of the two is expected to be completed in early 2008 .	1
the 2015 target for net sales has been set at eur 1bn and the target for return on investment at over 20 % .	2
raute corporation has received orders worth over eur 12 million from ooo ilim bratsk dok in russia .	2
